# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240318
# Data de termino: 20240324
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;20240319;98;80;34;33.816326530612244;0;0
Estatisticas Fluminense - Principal;20240318;86;71;29;15.372093023255815;0;0
Estatisticas Fluminense - Principal;20240320;63;44;24;32.12698412698413;0;0
Adversarios;20240318;54;49;1;46.24074074074074;0;0
Adversarios;20240319;54;47;1;70.11111111111111;0;0
Estatisticas Fluminense - Principal;20240322;40;31;10;23.325;0;0
Fluminense x Cerro Portenho-Paraguai;20240318;35;31;0;25.65714285714286;0;0
Estatisticas Fluminense - Principal;20240323;32;22;8;20.90625;0;0
Fluminense x Alianza de Lima-Peru;20240318;30;27;0;36.53333333333333;0;0
Fluminense x Alianza de Lima-Peru;20240319;30;24;0;33.96666666666667;0;0
Estatisticas Fluminense - Principal;20240321;29;20;4;40.758620689655174;0;0
Estatisticas Fluminense - Principal;20240324;28;23;8;19.321428571428573;0;0
Fluminense x Cerro Portenho-Paraguai;20240319;28;25;0;24.214285714285715;0;0
Fluminense x Colo Colo-Chile;20240318;28;25;0;25.464285714285715;0;0
Adversarios;20240320;27;24;0;68.18518518518519;0;0
Jogador;20240320;26;20;0;180.30769230769232;0;0
Fluminense x Colo Colo-Chile;20240319;21;18;0;24.047619047619047;0;0
Jogo;20240320;21;15;0;47.57142857142857;0;0
Jogador;20240319;20;16;1;60.4;0;0
Jogo;20240319;19;16;0;30.57894736842105;0;0
Campeonatos;20240319;18;17;0;14.277777777777779;0;0
Fluminense x Alianza Atletico-Peru;20240318;14;13;10;9.642857142857142;0;0
Jogador;20240322;14;12;0;57.42857142857143;0;0
Jogador;20240324;14;11;0;156.28571428571428;0;0
Jogador;20240321;13;7;0;396.7692307692308;0;0
Jogo;20240321;13;9;0;23.846153846153847;0;0
Jogo;20240324;13;11;0;56.15384615384615;0;0
Libertadores da America;20240319;13;10;0;29.153846153846153;0;0
Jogo;20240318;12;8;0;40.166666666666664;0;0
Jogo;20240322;12;11;0;45.416666666666664;0;0
Camisa;20240322;11;10;0;4.636363636363637;0;0
Campeonatos;20240320;11;9;0;16.363636363636363;0;0
Especiais Adversarios;20240318;11;10;0;30.90909090909091;0;0
Fluminense x Alianza Lima-Peru;20240320;11;9;0;146.8181818181818;0;0
Jogador;20240323;11;9;0;308.27272727272725;0;0
Campeonatos;20240318;10;9;0;22.7;0;0
Lista de Adversario do mesmo pais;20240318;10;9;0;19.9;0;0
Todas as camisas;20240322;10;7;1;110.6;0;0
Adversarios;20240322;9;8;2;83.22222222222223;0;0
Informacoes Gerais;20240319;9;8;0;15.666666666666666;0;0
Jogo;20240323;9;5;0;104.55555555555556;0;0
Adversarios Chile;20240318;8;6;0;19;0;0
Fluminense x Colo Colo-Chile;20240320;8;7;0;23;0;0
Jogador;20240318;8;8;0;48.25;0;0
Adversarios Peru;20240318;7;6;0;14.142857142857142;0;0
Curiosidades e Titulos;20240320;7;5;0;77.42857142857143;0;0
Fluminense x Cerro Portenho-Paraguai;20240320;7;6;0;33;0;0
German Cano 2024;20240319;7;6;0;48.142857142857146;0;0
Graficos;20240320;7;6;0;17.285714285714285;0;0
Adversarios;20240321;6;5;0;19.333333333333332;0;0
Boca Juniors 1 X 2 Fluminense;20240320;6;2;0;284.8333333333333;0;0
Camisa;20240319;6;6;0;11.333333333333334;0;0
Campeonatos;20240324;6;6;0;7.5;0;0
Especiais Adversarios;20240319;6;6;0;13.333333333333334;0;0
Especiais Jogos;20240318;6;5;0;40;0;0
Estadios;20240319;6;6;0;28;0;0
Estadios;20240320;6;6;0;20.5;0;0
Informacoes Gerais;20240320;6;4;0;33.166666666666664;0;0
Libertadores da America;20240318;6;5;0;7;0;0
Todas as camisas;20240323;6;5;0;26.666666666666668;0;0
Adversarios;20240324;5;5;0;24.6;0;0
Adversarios Paraguai;20240318;5;5;0;13;0;0
Camisa;20240320;5;5;0;5.6;0;0
Fluminense x Flamengo-RJ;20240319;5;5;0;71;0;0
Graficos;20240319;5;5;0;4.6;0;0
Informacoes Gerais;20240322;5;5;0;13.4;0;0
Libertadores da America;20240320;5;5;0;18.2;0;0
30 Adversarios que mais jogamos;20240319;4;4;0;19.75;0;0
Adversarios;20240323;4;4;0;26.75;0;0
Boca Juniors 1 X 2 Fluminense;20240319;4;2;0;639;0;0
Branca 1907 - 1908;20240322;4;2;0;60;0;0
Brasileiro Serie B 1998;20240318;4;3;3;23.25;0;0
Camisa;20240323;4;4;0;17.75;0;0
Camisa;20240324;4;3;0;4.25;0;0
Camisa ano a ano;20240322;4;4;0;22.5;0;0
Campeonatos;20240321;4;3;0;19.75;0;0
Campeonatos;20240323;4;4;0;25.25;0;0
Curiosidades e Titulos;20240319;4;4;0;40.75;0;0
Diguinho 2014;20240320;4;3;0;1;0;0
Especiais Campeonatos;20240318;4;4;0;18.5;0;0
Especiais Campeonatos;20240319;4;4;0;19.75;0;0
Especiais Jogos;20240322;4;3;0;27;0;0
Fluminense 4 X 1 Flamengo;20240320;4;1;0;52;0;0
Fluminense x Huachipato-Chile;20240318;4;3;0;4;0;0
Fluminense x Internacional-RS;20240320;4;4;0;23;0;0
Fluminense x River Plate-Argentina;20240319;4;4;0;29.75;0;0
Jair 1953;20240323;4;2;0;7.25;0;0
Maiores Artilheiros;20240320;4;3;0;4.25;0;0
Palmeiras 3 X 1 Fluminense;20240323;4;1;0;17.75;0;0
Rodrigo Carbone 1996;20240323;4;4;4;38.25;0;0
Todas as camisas;20240319;4;4;0;102.75;0;0
Todas as camisas;20240320;4;4;0;47.75;0;0
Todas as camisas;20240324;4;3;0;61.5;0;0
Todos os Jogos contra Flamengo-RJ;20240319;4;2;0;43.75;0;0
Tecnico;20240318;4;4;0;7.5;0;0
Viveros 2001;20240320;4;3;0;24;0;0
Arbitros;20240319;4;4;0;25.75;0;0
Arbitros;20240320;4;4;0;76;0;0
Adversario x Campeonato;20240318;3;2;0;76.66666666666667;0;0
Alianza de Lima 2 X 3 Fluminense;20240319;3;2;0;6;0;0
Asprilla 2001;20240320;3;2;0;75.33333333333333;0;0
Branca 1966;20240322;3;1;0;41;0;0
Brunel 1975;20240320;3;2;2;7.333333333333333;0;0
Campeonatos;20240322;3;3;0;15;0;0
Colo Colo 0 X 3 Fluminense;20240318;3;3;0;18.666666666666668;0;0
Especiais Adversarios;20240320;3;3;0;6.333333333333333;0;0
Especiais Classicos;20240318;3;3;0;13;0;0
Especiais Gols e Penalties;20240320;3;3;0;46.666666666666664;0;0
Especiais Historicos;20240319;3;3;0;14;0;0
Especiais Jogadores;20240318;3;3;0;47;0;0
Especiais Jogadores;20240319;3;2;0;32;0;0
Especiais Jogadores;20240322;3;3;0;26.666666666666668;0;0
Especiais Jogos;20240319;3;3;0;5;0;0
