# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240219
# Data de termino: 20240225
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Mascotes;2024022314;279;279;277;16.75627240143369;0;0
Estatisticas Fluminense - Principal;2024022322;15;15;7;7.6;0;0
Estatisticas Fluminense - Principal;2024022323;13;13;4;87.46153846153847;0;0
Facundo Tello;2024022323;13;13;0;16.153846153846153;0;0
Arbitros;2024022323;12;12;0;28.25;0;0
Estatisticas Fluminense - Principal;2024022116;11;11;1;37.54545454545455;0;0
Facundo Tello;2024022322;11;11;0;12.363636363636363;0;0
Arbitros;2024022322;11;11;0;16.636363636363637;0;0
Estatisticas Fluminense - Principal;2024022515;9;9;2;11.88888888888889;0;0
Estatisticas Fluminense - Principal;2024022518;9;8;3;31.444444444444443;0;0
Estatisticas Fluminense - Principal;2024022314;8;8;3;169;0;0
Estatisticas Fluminense - Principal;2024021915;7;7;3;42.285714285714285;0;0
Estatisticas Fluminense - Principal;2024022216;7;7;3;12.285714285714286;0;0
Estatisticas Fluminense - Principal;2024022218;7;7;3;15.571428571428571;0;0
Estatisticas Fluminense - Principal;2024022219;7;7;5;39.42857142857143;0;0
Estatisticas Fluminense - Principal;2024022220;7;7;5;23.571428571428573;0;0
Estatisticas Fluminense - Principal;2024022223;7;7;3;39.42857142857143;0;0
Estatisticas Fluminense - Principal;2024022411;7;5;0;3.4285714285714284;0;0
Estatisticas Fluminense - Principal;2024022110;6;5;1;300.1666666666667;0;0
Estatisticas Fluminense - Principal;2024022113;6;6;0;24.333333333333332;0;0
Estatisticas Fluminense - Principal;2024022115;6;5;1;18.666666666666668;0;0
Estatisticas Fluminense - Principal;2024022215;6;6;2;13.666666666666666;0;0
Estatisticas Fluminense - Principal;2024022309;6;6;1;75.33333333333333;0;0
Estatisticas Fluminense - Principal;2024022313;6;6;1;44.666666666666664;0;0
