# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240115
# Data de termino: 20240118
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2024011821;14;14;8;6.214285714285714;0;0
Estatisticas Fluminense - Principal;2024011822;9;9;4;2.111111111111111;0;0
Estatisticas Fluminense - Principal;2024011620;7;7;4;10;0;0
Estatisticas Fluminense - Principal;2024011815;7;7;3;5.428571428571429;0;0
Estatisticas Fluminense - Principal;2024011817;7;7;0;9.142857142857142;0;0
Estatisticas Fluminense - Principal;2024011819;7;7;1;5;0;0
Estatisticas Fluminense - Principal;2024011516;6;6;3;3.1666666666666665;0;0
Estatisticas Fluminense - Principal;2024011715;6;6;1;8.333333333333334;0;0
Estatisticas Fluminense - Principal;2024011716;6;6;2;2.3333333333333335;0;0
Estatisticas Fluminense - Principal;2024011809;6;6;5;2.8333333333333335;0;0
Estatisticas Fluminense - Principal;2024011816;6;6;3;6;0;0
Estatisticas Fluminense - Principal;2024011823;6;6;1;4.5;0;0
Estatisticas Fluminense - Principal;2024011615;5;4;0;4.6;0;0
Estatisticas Fluminense - Principal;2024011717;5;5;2;8.4;0;0
Estatisticas Fluminense - Principal;2024011810;5;5;0;34.2;0;0
Estatisticas Fluminense - Principal;2024011820;5;5;4;4.2;0;0
Jogador;2024011821;5;5;0;42.4;0;0
Jogador;2024011823;5;4;0;26.8;0;0
Adversarios;2024011516;4;4;0;26.5;0;0
Adversarios;2024011821;4;4;0;7;0;0
Consultas Especiais;2024011516;4;4;0;4.5;0;0
Estatisticas Fluminense - Principal;2024011515;4;4;1;7.25;0;0
Estatisticas Fluminense - Principal;2024011608;4;4;1;10.5;0;0
Estatisticas Fluminense - Principal;2024011609;4;4;0;5;0;0
Estatisticas Fluminense - Principal;2024011610;4;4;0;3.75;0;0
Estatisticas Fluminense - Principal;2024011613;4;4;1;4.75;0;0
Estatisticas Fluminense - Principal;2024011614;4;3;0;2;0;0
Estatisticas Fluminense - Principal;2024011622;4;4;0;2;0;0
Estatisticas Fluminense - Principal;2024011709;4;3;0;4.25;0;0
Estatisticas Fluminense - Principal;2024011719;4;4;1;3;0;0
Estatisticas Fluminense - Principal;2024011721;4;4;1;0.75;0;0
Estatisticas Fluminense - Principal;2024011811;4;4;1;3.25;0;0
Estatisticas Fluminense - Principal;2024011813;4;4;1;3.25;0;0
Jogador;2024011822;4;4;0;31;0;0
Adversarios;2024011716;3;3;0;17.333333333333332;0;0
Adversarios;2024011819;3;3;0;26;0;0
Consultas Especiais;2024011515;3;3;0;2.6666666666666665;0;0
Consultas Especiais;2024011821;3;3;0;4;0;0
Estatisticas Fluminense - Principal;2024011508;3;3;0;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2024011511;3;3;1;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2024011512;3;3;0;14.666666666666666;0;0
Estatisticas Fluminense - Principal;2024011513;3;3;2;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2024011517;3;3;0;6;0;0
Estatisticas Fluminense - Principal;2024011519;3;3;0;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2024011619;3;3;1;5.666666666666667;0;0
Estatisticas Fluminense - Principal;2024011700;3;2;1;6.666666666666667;0;0
Estatisticas Fluminense - Principal;2024011710;3;3;0;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2024011712;3;3;0;2;0;0
Estatisticas Fluminense - Principal;2024011713;3;3;0;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2024011718;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2024011720;3;3;1;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2024011814;3;3;1;13.666666666666666;0;0
Estatisticas Fluminense - Principal;2024011818;3;3;1;16.333333333333332;0;0
Estadios;2024011819;3;3;0;28.333333333333332;0;0
Flavio Renato 1985;2024011722;3;3;2;98;0;0
Informacoes Gerais;2024011823;3;3;0;9.666666666666666;0;0
Jogador;2024011615;3;3;0;21.666666666666668;0;0
Jogador;2024011622;3;3;0;24.666666666666668;0;0
Jogador;2024011716;3;3;0;5;0;0
Jogador;2024011817;3;3;0;14.333333333333334;0;0
Jogador;2024011820;3;3;0;11.666666666666666;0;0
Jogo;2024011610;3;3;0;14;0;0
Jogo;2024011810;3;3;0;64;0;0
Jogo;2024011815;3;3;0;97.33333333333333;0;0
Raulino de Oliveira;2024011819;3;3;0;9.666666666666666;0;0
Adversario x Campeonato;2024011517;2;2;0;4;0;0
Adversarios;2024011515;2;2;0;13;0;0
Adversarios;2024011610;2;2;0;18;0;0
Adversarios;2024011615;2;2;0;15;0;0
Adversarios;2024011616;2;2;0;45.5;0;0
Adversarios;2024011620;2;2;0;10;0;0
Adversarios;2024011700;2;2;0;149;0;0
Adversarios;2024011715;2;2;0;281.5;0;0
Adversarios;2024011719;2;2;0;11.5;0;0
Adversarios;2024011806;2;2;0;17;0;0
Adversarios;2024011810;2;2;0;11;0;0
Adversarios;2024011812;2;2;0;320;0;0
Adversarios;2024011816;2;2;0;16.5;0;0
Adversarios;2024011817;2;2;0;22.5;0;0
Adversarios;2024011818;2;2;0;9;0;0
Bangu 2 X 1 Fluminense;2024011511;2;1;0;4.5;0;0
Bangu 2 X 1 Fluminense;2024011512;2;1;0;123;0;0
Botafogo 1 X 0 Fluminense;2024011710;2;2;0;0;0;0
Brunel 1975;2024011810;2;2;2;34.5;0;0
Campeonatos;2024011712;2;2;0;39;0;0
Carioca 1978;2024011821;2;2;1;35;0;0
Carioca 1994;2024011622;2;2;0;32.5;0;0
Caxias ES 1 X 2 Fluminense;2024011511;2;1;0;6;0;0
Consultas Especiais;2024011512;2;2;0;20.5;0;0
Consultas Especiais;2024011613;2;2;0;8;0;0
Consultas Especiais;2024011616;2;2;0;1;0;0
Consultas Especiais;2024011620;2;2;0;12;0;0
Consultas Especiais;2024011702;2;2;0;2;0;0
Consultas Especiais;2024011715;2;2;0;4;0;0
Consultas Especiais;2024011717;2;2;0;4.5;0;0
Consultas Especiais;2024011719;2;2;0;8.5;0;0
Consultas Especiais;2024011720;2;2;0;3;0;0
Consultas Especiais;2024011810;2;2;0;1.5;0;0
Consultas Especiais;2024011816;2;2;0;5.5;0;0
Consultas Especiais;2024011817;2;2;0;4.5;0;0
Consultas Especiais;2024011818;2;2;0;2;0;0
Consultas Especiais;2024011819;2;2;0;1.5;0;0
Consultas Especiais;2024011823;2;2;0;13;0;0
Curiosidades e Titulos;2024011715;2;2;0;0.5;0;0
Curiosidades e Titulos;2024011716;2;2;0;20.5;0;0
Elenco de jogadores em 2019;2024011519;2;1;0;0;0;0
Especiais Adversarios;2024011515;2;2;0;12;0;0
Especiais Adversarios;2024011516;2;2;0;20;0;0
