# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240408
# Data de termino: 20240414
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Arbitros;20240408;8;8;2;38;0;0
Arbitros;20240411;8;4;1;5.875;0;0
Adversarios;20240414;7;6;0;35.57142857142857;0;0
Camisa;20240408;7;7;0;19.428571428571427;0;0
Especiais Campeonatos;20240410;7;5;0;13.571428571428571;0;0
Maiores Artilheiros;20240413;7;4;0;119.57142857142857;0;0
Arbitros;20240413;7;6;0;22.857142857142858;0;0
Especiais Adversarios;20240414;6;6;1;10.333333333333334;0;0
Fluminense 2 X 2 Bragantino;20240414;6;5;0;22.166666666666668;0;0
Fluminense x Bahia-BA;20240414;6;4;0;33.833333333333336;0;0
German Cano 2024;20240412;6;6;6;32.833333333333336;0;0
Graficos;20240408;6;5;0;40.333333333333336;0;0
Informacoes Gerais;20240409;6;6;0;8.833333333333334;0;0
Informacoes Gerais;20240414;6;5;1;18.666666666666668;0;0
Jesus Valenzuela;20240410;6;5;0;23.333333333333332;0;0
Samuel Xavier 2024;20240413;6;6;3;19.666666666666668;0;0
Tec - Fernando Diniz;20240410;6;5;0;15.666666666666666;0;0
Todas as camisas;20240408;6;6;0;66.16666666666667;0;0
Adversarios;20240413;5;5;0;16.2;0;0
Assistencias do Conca;20240411;5;1;0;35;0;0
Especiais Adversarios;20240410;5;4;0;23.8;0;0
Especiais Campeonatos;20240412;5;4;0;15.6;0;0
Especiais Jogadores;20240408;5;5;0;26.4;0;0
Especiais Tecnico;20240410;5;4;0;7;0;0
Fluminense x Bragantino-SP;20240414;5;5;0;15.4;0;0
German Cano 2024;20240411;5;5;2;25.8;0;0
Graficos;20240410;5;4;0;3.6;0;0
Jesus Valenzuela;20240413;5;4;0;13;0;0
Maiores Artilheiros;20240412;5;2;0;821.2;0;0
Patrocinio das camisas;20240410;5;5;0;33.4;0;0
Todos os jogos em campeonato;20240410;5;4;0;14.6;0;0
Yan 2002;20240408;5;2;0;7;0;0
Arbitros;20240409;5;5;1;5.6;0;0
Alan 2023;20240410;4;1;0;2.25;0;0
Carioca 2024;20240410;4;2;0;130;0;0
Colo Colo 0 X 3 Fluminense;20240409;4;2;0;5.25;0;0
Colo Colo 3 X 0 Fluminense;20240408;4;2;1;3.25;0;0
Especiais Adversarios;20240409;4;3;0;38.75;0;0
Especiais Brasileirao;20240411;4;4;0;20.75;0;0
Especiais Campeonatos;20240408;4;4;0;33.5;0;0
Especiais Campeonatos;20240411;4;4;0;16.25;0;0
Especiais Campeonatos;20240413;4;3;0;6;0;0
Especiais Historicos;20240408;4;3;0;10.25;0;0
Especiais Historicos;20240410;4;3;0;15.5;0;0
Especiais Jogadores;20240414;4;4;0;45.25;0;0
Especiais Jogos;20240413;4;3;0;12.5;0;0
Especiais Sequencias;20240409;4;3;0;12;0;0
Especiais Tecnico;20240413;4;4;0;5;0;0
Estadios;20240408;4;4;0;5.25;0;0
Estadios;20240411;4;4;0;12.5;0;0
Fluminense 2 X 1 Colo Colo;20240409;4;4;0;64.5;0;0
Fluminense 2 X 1 Colo Colo;20240412;4;2;0;0;0;0
Fluminense 2 X 1 Paysandu Cricket;20240410;4;3;0;2.75;0;0
Fluminense 4 X 2 Portuguesa SP;20240412;4;3;2;7;0;0
Fluminense x Bragantino-SP;20240412;4;4;0;34.5;0;0
Fluminense x Paris Saint Germain-Franca;20240410;4;4;4;15.75;0;0
Fabio 2024;20240409;4;4;0;8.5;0;0
Fabio 2024;20240411;4;4;0;20.75;0;0
Graficos;20240413;4;3;0;5.5;0;0
Jesus Valenzuela;20240408;4;4;0;44.5;0;0
Jesus Valenzuela;20240409;4;4;0;10.75;0;0
Libertadores da America;20240410;4;4;0;65.5;0;0
Maior Artilheiro em Temporada;20240410;4;4;0;3.25;0;0
Maiores Artilheiros;20240411;4;3;0;263.25;0;0
Mais jogos no elenco atual;20240410;4;4;0;50;0;0
Paulo Henrique Ganso 2024;20240414;4;4;0;38.75;0;0
Rio Cricket 1 X 2 Fluminense;20240410;4;2;0;1;0;0
Samuel Xavier 2024;20240409;4;4;0;2;0;0
Todas as camisas;20240410;4;4;0;23.75;0;0
Todos os Jogos contra Bragantino-SP;20240413;4;3;0;67.75;0;0
Todos os jogos no(a) Libertadores da America;20240410;4;4;0;55;0;0
Tecnico;20240410;4;4;0;10.25;0;0
Tecnico;20240414;4;3;0;14.75;0;0
1001 Turismo;20240410;3;3;0;12.666666666666666;0;0
America Mexico 3 X 0 Fluminense;20240409;3;1;0;20.333333333333332;0;0
Andre 2024;20240409;3;3;0;1.6666666666666667;0;0
Artilheiros Estrangeiros;20240410;3;3;0;73;0;0
Artilheiros em jogos oficiais;20240410;3;3;0;43;0;0
Artilheiros na temporada 2023;20240412;3;2;0;151.66666666666666;0;0
Artilheiros no(a) Libertadores da America;20240409;3;3;0;6;0;0
Artilheiros no(a) Libertadores da America;20240410;3;3;0;28;0;0
Atletico MG 2 X 2 Fluminense;20240414;3;1;0;95;0;0
Atletico MG 3 X 1 Fluminense;20240414;3;1;0;78;0;0
Botafogo SP 1 X 1 Fluminense;20240412;3;3;3;52;0;0
Brasileiro;20240413;3;3;1;24.666666666666668;0;0
Brasileiro 2015;20240412;3;2;0;2.6666666666666665;0;0
Camisa;20240410;3;3;0;10;0;0
Camisa ano a ano;20240408;3;3;0;5.333333333333333;0;0
Campeonatos;20240413;3;3;0;37.333333333333336;0;0
Canto do Rio 0 X 1 Fluminense;20240408;3;2;0;8;0;0
Castilho 1965;20240411;3;2;0;79;0;0
Colo Colo 1 X 1 Fluminense;20240409;3;3;0;9.333333333333334;0;0
Conca 2015;20240411;3;2;0;14.333333333333334;0;0
Curiosidades e Titulos;20240408;3;3;1;44.666666666666664;0;0
Curiosidades e Titulos;20240410;3;3;0;101;0;0
Curiosidades e Titulos;20240411;3;3;0;51;0;0
Especiais Adversarios;20240412;3;3;0;39.666666666666664;0;0
Especiais Adversarios;20240413;3;3;0;19.333333333333332;0;0
Especiais Estadios;20240410;3;3;0;13;0;0
Especiais Estadios;20240411;3;3;0;10.333333333333334;0;0
Especiais Gols e Penalties;20240410;3;3;0;15.666666666666666;0;0
Especiais Gols e Penalties;20240411;3;3;0;9.666666666666666;0;0
Especiais Gols e Penalties;20240412;3;3;0;9;0;0
Especiais Historicos;20240411;3;3;0;22.333333333333332;0;0
Especiais Historicos;20240414;3;2;0;14.333333333333334;0;0
Especiais Jogos;20240411;3;3;0;17;0;0
Felipe Melo 2024;20240409;3;3;0;5.666666666666667;0;0
Felipe Melo 2024;20240413;3;3;0;19;0;0
Flamengo 0 X 1 Fluminense;20240412;3;3;1;8;0;0
Flamengo 2 X 0 Fluminense;20240410;3;2;0;48.666666666666664;0;0
Fluminense 0 X 0 CRB;20240410;3;3;3;4;0;0
Fluminense 0 X 2 Botafogo;20240413;3;2;0;6.666666666666667;0;0
Fluminense 1 X 0 America;20240411;3;2;0;9.666666666666666;0;0
Fluminense 1 X 0 Bayern de Munique;20240412;3;3;3;12;0;0
Fluminense 1 X 0 Flamengo;20240409;3;1;1;2.3333333333333335;0;0
Fluminense 2 X 0 Atletico MG;20240414;3;2;0;109;0;0
Fluminense 2 X 3 ABC;20240409;3;3;3;30;0;0
Fluminense 4 X 2 Portuguesa SP;20240408;3;1;0;12.666666666666666;0;0
Fluminense 7 X 2 Botafogo;20240413;3;2;2;31.666666666666668;0;0
Fluminense x Alianza Lima-Peru;20240410;3;3;0;26;0;0
Fluminense x America MG-MG;20240409;3;1;0;188.66666666666666;0;0
Fluminense x Atletico MG-MG;20240413;3;2;0;460.6666666666667;0;0
Fluminense x Confianca-SE;20240410;3;2;1;9;0;0
Goleiros com mais jogos;20240410;3;3;0;10.666666666666666;0;0
Goleiros com mais jogos;20240413;3;2;0;17.333333333333332;0;0
Gols do Cesar;20240408;3;1;0;6;0;0
Gols do Paulinho Mclaren;20240408;3;2;0;3.6666666666666665;0;0
Gols do Rivelino;20240413;3;1;0;42.666666666666664;0;0
Graficos;20240412;3;2;0;2.6666666666666665;0;0
Graficos;20240414;3;3;0;38.333333333333336;0;0
Informacoes Gerais;20240411;3;3;0;11.333333333333334;0;0
Informacoes Gerais;20240413;3;3;0;6;0;0
Jhon Arias 2024;20240409;3;3;0;13.666666666666666;0;0
Jogos em 09 / 04;20240409;3;1;0;0;0;0
Lele 2024;20240409;3;3;0;7;0;0
Lele 2024;20240411;3;3;0;3;0;0
Libertadores da America;20240409;3;3;0;25;0;0
Lima 2024;20240409;3;3;0;2.6666666666666665;0;0
Lima 2024;20240413;3;3;0;27.333333333333332;0;0
Lima 2024;20240414;3;3;0;36.666666666666664;0;0
Madureira 0 X 1 Fluminense;20240409;3;3;0;10;0;0
Maior Artilheiro em Campeonato;20240409;3;3;0;10.666666666666666;0;0
Maior Artilheiro em Campeonato;20240410;3;3;0;7;0;0
Maior Artilheiro em Temporada;20240412;3;2;0;2.3333333333333335;0;0
Marcelo 2024;20240413;3;3;0;4.666666666666667;0;0
Marquinhos 2024;20240409;3;3;0;6;0;0
Martinelli 2024;20240409;3;3;0;2.6666666666666665;0;0
Martinelli 2024;20240413;3;3;0;28.333333333333332;0;0
Mascotes;20240408;3;2;1;24.666666666666668;0;0
Mascotes;20240409;3;3;2;8.333333333333334;0;0
Passagem de Tecnico;20240410;3;3;0;33.666666666666664;0;0
Patrocinio das camisas;20240408;3;3;0;11.666666666666666;0;0
Patrocinio das camisas;20240409;3;3;0;9.666666666666666;0;0
Paulinho Mclaren 1997;20240408;3;2;0;7.333333333333333;0;0
Paulo Henrique Ganso 2024;20240409;3;3;0;2.6666666666666665;0;0
Ranking de Camisas;20240408;3;3;0;12.666666666666666;0;0
Rio Cricket 1 X 2 Fluminense;20240409;3;1;0;517;0;0
River Plate 1 X 3 Fluminense;20240409;3;2;0;1.3333333333333333;0;0
Robertinho 1947;20240414;3;1;0;9.333333333333334;0;0
Russo 1944;20240413;3;3;0;14.333333333333334;0;0
Samuel Xavier 2024;20240411;3;3;1;7;0;0
Sandro 1992;20240409;3;2;1;0;0;0
Santos 1 X 1 Fluminense;20240412;3;3;0;10.333333333333334;0;0
Superbet;20240409;3;3;0;2;0;0
Tec - Fernando Diniz;20240409;3;3;0;0;0;0
Tec - Fernando Diniz;20240411;3;3;0;29;0;0
Todos os Jogos contra Bragantino-SP;20240414;3;1;0;31.666666666666668;0;0
Tecnico;20240411;3;3;0;9.333333333333334;0;0
Tecnico;20240412;3;3;0;26.333333333333332;0;0
Arbitros;20240414;3;3;0;16;0;0
(not set);20240409;2;1;0;232;0;0
(not set);20240410;2;2;0;43;0;0
(not set);20240412;2;2;0;6.5;0;0
(not set);20240414;2;2;0;15;0;0
Ademilton 1980;20240409;2;2;0;27;0;0
Adversario do mesmo estado;20240412;2;2;0;30.5;0;0
Adversarios AL;20240410;2;1;0;5.5;0;0
Adversarios Chile;20240409;2;1;0;12.5;0;0
Adversarios SE;20240410;2;1;0;3.5;0;0
Adversarios Uruguai;20240410;2;1;0;0;0;0
Adversarios do(a) Acre;20240412;2;2;0;2.5;0;0
Alianza Lima 1 X 1 Fluminense;20240409;2;2;0;4;0;0
Amauri 1974;20240412;2;1;0;1;0;0
America 0 X 1 Fluminense;20240411;2;1;0;23.5;0;0
America 3 X 1 Fluminense;20240408;2;1;0;0;0;0
Andre 2024;20240410;2;2;0;1;0;0
Andre 2024;20240413;2;2;0;5;0;0
Andre Miquimba 1997;20240409;2;2;1;16.5;0;0
Aproveitamento por camisa;20240408;2;2;0;14.5;0;0
Artilheiros Anuais;20240410;2;2;0;38;0;0
Artilheiros ano a ano;20240413;2;1;0;12.5;0;0
Artilheiros em Campeonato;20240410;2;2;0;20.5;0;0
Artilheiros em Campeonato;20240414;2;2;0;168;0;0
Artilheiros em turnos;20240412;2;2;0;10.5;0;0
Artilheiros na temporada 2023;20240413;2;2;0;102.5;0;0
Artilheiros na temporada 2024;20240410;2;2;0;19;0;0
Artur 2015;20240414;2;2;0;11.5;0;0
Assistencias do Conca;20240412;2;1;0;0;0;0
Assistencias do Conca;20240413;2;1;0;43.5;0;0
Assistencias em Ano;20240414;2;2;0;3.5;0;0
Athletico PR 1 X 0 Fluminense;20240413;2;2;0;11;0;0
Atletico MG 1 X 0 Fluminense;20240414;2;1;0;260.5;0;0
Atletico MG 1 X 1 Fluminense;20240414;2;1;0;93.5;0;0
Atletico MG 1 X 2 Fluminense;20240414;2;1;0;174.5;0;0
Atletico MG 3 X 2 Fluminense;20240414;2;1;0;362;0;0
Atletico MG 4 X 1 Fluminense;20240413;2;1;0;0;0;0
Bahia 3 X 3 Fluminense;20240410;2;1;1;16;0;0
Bangu 0 X 1 Fluminense;20240409;2;2;0;49;0;0
Bangu 1 X 6 Fluminense;20240408;2;1;0;0;0;0
Boavista 2 X 2 Fluminense;20240408;2;1;0;16;0;0
Boca Juniors 1 X 2 Fluminense;20240409;2;2;0;8;0;0
Boca Juniors 1 X 2 Fluminense;20240410;2;2;0;21;0;0
Boca Juniors 1 X 2 Fluminense;20240412;2;2;0;7.5;0;0
Bonsucesso 0 X 1 Fluminense;20240411;2;2;0;23.5;0;0
Brasileiro 1977;20240409;2;1;1;19;0;0
Brasileiro 2009;20240412;2;2;0;124.5;0;0
Brasileiro 2010;20240412;2;2;0;21.5;0;0
Brasileiro 2011;20240412;2;2;0;11;0;0
Brasileiro 2014;20240412;2;2;0;15;0;0
Brasileiro Serie B 1998;20240410;2;1;1;21.5;0;0
Brasileiro Serie B 1998;20240414;2;2;2;33.5;0;0
Brunel 1975;20240414;2;2;1;61;0;0
Bruno 2014;20240414;2;2;0;15.5;0;0
Camisa por tipo;20240408;2;2;0;3;0;0
Canto do Rio 1 X 3 Fluminense;20240414;2;1;0;2;0;0
Careca 1948;20240414;2;1;0;3.5;0;0
Carioca 2024;20240408;2;1;0;24;0;0
Carlos Andre 1990;20240414;2;2;2;19;0;0
Carlos Roberto 1979;20240411;2;1;0;42.5;0;0
Clovis 1962;20240410;2;1;0;0;0;0
Colo Colo 0 X 3 Fluminense;20240408;2;2;0;15;0;0
Confianca 0 X 2 Fluminense;20240412;2;2;0;6;0;0
Copa Montevideu 1953;20240408;2;2;0;21.5;0;0
Coritiba 3 X 1 Fluminense;20240412;2;2;0;10.5;0;0
Coritiba 3 X 2 Fluminense;20240413;2;1;0;15;0;0
Curiosidades e Titulos;20240409;2;2;0;5;0;0
Curiosidades e Titulos;20240414;2;2;0;81.5;0;0
Cesar 2003;20240408;2;1;0;9;0;0
Dario 1969;20240410;2;1;0;32;0;0
Disputa de penalti;20240410;2;2;0;43;0;0
Edinho 1989;20240414;2;2;0;98;0;0
Engenheiro Araripe;20240410;2;2;0;36.5;0;0
Especiais Adversarios;20240411;2;2;0;7.5;0;0
Especiais Brasileirao;20240412;2;2;0;29;0;0
Especiais Estadios;20240408;2;2;0;5;0;0
Especiais Historicos;20240409;2;2;0;24;0;0
Especiais Jogos;20240409;2;2;0;18;0;0
Especiais Jogos;20240410;2;2;0;14.5;0;0
Especiais Jogos;20240412;2;2;0;19;0;0
Especiais Presidentes;20240410;2;2;0;12.5;0;0
Especiais Tecnico;20240412;2;2;0;10.5;0;0
Estatisticas por Ano;20240410;2;1;0;3;0;0
Estreia em campeonato;20240411;2;2;0;3.5;0;0
Estreia em campeonato;20240413;2;2;0;2;0;0
Estreias Brasileiro;20240411;2;2;0;542.5;0;0
Estreias Brasileiro;20240413;2;2;0;102.5;0;0
Estadio x Campeonato;20240408;2;2;0;16;0;0
Estadios;20240410;2;1;0;1;0;0
Felipe Andrade 2024;20240409;2;2;0;4.5;0;0
Felipe Andrade 2024;20240412;2;2;0;15;0;0
Fernando Diniz - Brasileiro;20240412;2;1;0;15;0;0
Fernando Diniz - Brasileiro;20240413;2;2;0;9.5;0;0
Fernando Henrique 2010;20240414;2;1;0;16;0;0
Ferroviario 0 X 0 Fluminense;20240412;2;2;0;10;0;0
Flamengo 0 X 0 Fluminense;20240411;2;2;0;9.5;0;0
Flamengo 0 X 1 Fluminense;20240410;2;2;1;23.5;0;0
Flamengo 1 X 1 Fluminense;20240413;2;2;0;9.5;0;0
Flamengo 2 X 0 Fluminense;20240412;2;2;0;13.5;0;0
Fluminense 0 X 0 Ceara;20240410;2;2;0;118.5;0;0
Fluminense 0 X 0 Vasco;20240410;2;1;0;69.5;0;0
Fluminense 0 X 1 Argentinos Juniors;20240409;2;2;1;9.5;0;0
Fluminense 0 X 1 CSA;20240410;2;2;0;60.5;0;0
Fluminense 0 X 1 Flamengo;20240410;2;2;0;26;0;0
Fluminense 0 X 1 Internacional;20240413;2;2;0;28.5;0;0
Fluminense 0 X 1 Sao Cristovao;20240411;2;1;0;64;0;0
Fluminense 1 X 0 ABC;20240412;2;2;1;50.5;0;0
Fluminense 1 X 0 Confianca;20240412;2;2;0;22;0;0
Fluminense 1 X 0 Corinthians;20240413;2;1;0;8;0;0
Fluminense 1 X 0 Flamengo;20240412;2;2;0;31;0;0
Fluminense 1 X 0 Fortaleza;20240409;2;1;0;24.5;0;0
Fluminense 1 X 0 Paysandu;20240413;2;1;0;1.5;0;0
Fluminense 1 X 0 The Strongest;20240409;2;2;0;6;0;0
Fluminense 1 X 0 The Strongest;20240410;2;2;0;136.5;0;0
Fluminense 1 X 1 Atletico MG;20240410;2;2;1;36.5;0;0
Fluminense 1 X 1 Atletico MG;20240413;2;2;1;14.5;0;0
Fluminense 1 X 1 Flamengo;20240412;2;2;0;11.5;0;0
Fluminense 1 X 1 Santos;20240412;2;2;0;9.5;0;0
Fluminense 1 X 1 Sporting Cristal;20240410;2;2;0;28.5;0;0
Fluminense 1 X 2 Vasco;20240412;2;1;0;42;0;0
Fluminense 2 X 0 Argentinos Juniors;20240410;2;2;0;63;0;0
Fluminense 2 X 0 Athletico PR;20240411;2;2;0;3;0;0
Fluminense 2 X 0 LDU;20240408;2;2;0;160;0;0
Fluminense 2 X 0 Olimpia;20240409;2;2;0;26.5;0;0
Fluminense 2 X 0 Olimpia;20240410;2;2;0;79;0;0
Fluminense 2 X 1 Athletico PR;20240413;2;2;0;13.5;0;0
Fluminense 2 X 1 Bahia;20240413;2;2;0;17;0;0
Fluminense 2 X 1 Bragantino;20240413;2;2;0;26.5;0;0
Fluminense 2 X 1 Colo Colo;20240411;2;2;0;8;0;0
Fluminense 2 X 1 Flamengo;20240412;2;2;1;26.5;0;0
Fluminense 2 X 1 Internacional;20240410;2;2;0;122.5;0;0
Fluminense 2 X 1 Internacional;20240412;2;2;0;8.5;0;0
Fluminense 2 X 1 Lagartense;20240412;2;1;0;1;0;0
Fluminense 2 X 1 Portuguesa;20240410;2;1;0;46;0;0
Fluminense 2 X 2 Barcelona Guaiaquil;20240411;2;1;0;0;0;0
Fluminense 2 X 2 Bragantino;20240413;2;2;0;42.5;0;0
Fluminense 2 X 2 Internacional;20240409;2;2;0;11;0;0
Fluminense 2 X 2 Internacional;20240410;2;2;0;50;0;0
Fluminense 2 X 2 Internacional;20240412;2;2;0;12;0;0
Fluminense 3 X 0 Figueirense;20240413;2;2;0;21;0;0
Fluminense 3 X 0 Nova Iguacu;20240412;2;2;0;1;0;0
Fluminense 3 X 1 Flamengo;20240408;2;1;0;1;0;0
Fluminense 3 X 1 Sao Paulo;20240409;2;2;0;1.5;0;0
Fluminense 3 X 3 Vasco;20240409;2;2;0;1.5;0;0
Fluminense 4 X 1 Bangu;20240408;2;1;0;37.5;0;0
Fluminense 5 X 0 Canto do Rio;20240408;2;1;0;0;0;0
Fluminense 5 X 1 Cruzeiro;20240412;2;1;0;0;0;0
Fluminense 5 X 1 River Plate;20240409;2;2;0;9;0;0
Fluminense 5 X 1 River Plate;20240410;2;2;0;59.5;0;0
Fluminense 6 X 0 Atletico MG;20240413;2;1;0;292;0;0
Fluminense 7 X 1 Juventude;20240413;2;1;1;23.5;0;0
Fluminense x Al Ahly-Egito;20240410;2;2;0;3.5;0;0
Fluminense x America MG-MG;20240412;2;2;0;23.5;0;0
Fluminense x America RN-RN;20240410;2;2;0;14.5;0;0
Fluminense x America-RJ;20240410;2;2;0;9;0;0
Fluminense x America-RJ;20240411;2;1;0;59.5;0;0
Fluminense x Antofagasta-Chile;20240409;2;1;0;47.5;0;0
Fluminense x Antofagasta-Chile;20240410;2;1;0;2;0;0
Fluminense x Athletico PR-PR;20240414;2;2;0;62.5;0;0
Fluminense x Atletico MG-MG;20240414;2;2;0;26;0;0
Fluminense x Bangu-RJ;20240409;2;2;0;14;0;0
Fluminense x Barcelona Guaiaquil-Equador;20240411;2;1;0;21;0;0
Fluminense x Boca Juniors-Argentina;20240410;2;2;0;31.5;0;0
Fluminense x Bragantino-SP;20240410;2;1;0;4.5;0;0
Fluminense x CSA-AL;20240410;2;1;0;13.5;0;0
Fluminense x Cerro Portenho-Paraguai;20240410;2;2;0;30.5;0;0
Fluminense x Cruzeiro-MG;20240410;2;2;0;2;0;0
Fluminense x Fast-AM;20240408;2;1;1;8.5;0;0
Fluminense x Flamengo-RJ;20240414;2;2;0;33.5;0;0
Fluminense x Junior Barranquilla-Colombia;20240410;2;2;0;8;0;0
Fluminense x Moto Club-MA;20240414;2;2;2;24;0;0
Fluminense x Olimpia-Paraguai;20240408;2;2;0;22;0;0
Fluminense x Paris Saint Germain-Franca;20240411;2;2;2;1;0;0
Fluminense x Penarol-Uruguai;20240408;2;2;0;43.5;0;0
Fluminense x River Plate-Argentina;20240408;2;2;0;18.5;0;0
Fluminense x Universidad Catolica-Chile;20240409;2;2;1;16.5;0;0
Fluminense x Vasco-RJ;20240410;2;1;0;25;0;0
Fluminense x Vasco-RJ;20240412;2;2;0;12;0;0
Fluminense x Ypiranga BA-BA;20240410;2;1;0;0.5;0;0
Fabio 2024;20240413;2;2;0;15;0;0
German Cano 2024;20240408;2;2;0;31.5;0;0
German Cano 2024;20240414;2;2;1;40.5;0;0
German Cano 2024 - Gols por Adversario;20240413;2;1;0;1;0;0
Goias 2 X 2 Fluminense;20240413;2;2;0;12.5;0;0
Gols do Marco Brito;20240408;2;1;0;18;0;0
Gols do Marco Brito;20240409;2;1;0;16;0;0
Gols do Paulo Roberto;20240408;2;1;0;6.5;0;0
Gols do Roni;20240408;2;2;0;65.5;0;0
Gols do Yan;20240408;2;1;0;35.5;0;0
Graficos;20240409;2;2;0;58.5;0;0
Gum 2018;20240412;2;2;0;20.5;0;0
Heinz Wolmerath;20240408;2;2;0;17;0;0
Huachipato 1 X 2 Fluminense;20240410;2;1;0;0;0;0
Helvio 1949;20240414;2;1;0;3.5;0;0
Informacoes Gerais;20240408;2;2;0;16;0;0
Internacional 1 X 2 Fluminense;20240410;2;2;0;69;0;0
Internacional 1 X 2 Fluminense;20240412;2;2;0;10.5;0;0
Jhon Arias 2024;20240410;2;2;0;13.5;0;0
Jhon Arias 2024;20240413;2;2;0;7;0;0
Jogador x Campeonato;20240411;2;2;0;33.5;0;0
Jogador x Campeonato;20240413;2;2;0;275.5;0;0
Jogadores com mais jogos;20240412;2;1;0;22.5;0;0
Jogadores com mais titulos;20240411;2;2;0;6;0;0
John Kennedy 2024;20240411;2;2;0;3.5;0;0
Kodak;20240410;2;2;0;8;0;0
Lafaiete 1956;20240409;2;2;2;38;0;0
Lele 2024;20240408;2;1;0;0;0;0
Libertadores da America;20240408;2;2;0;5.5;0;0
Libertadores da America;20240411;2;1;0;41;0;0
Libertadores da America 1971;20240408;2;2;0;15;0;0
Libertadores da America 2024;20240410;2;2;0;6.5;0;0
Lima 2024;20240411;2;2;0;3.5;0;0
Lista de Adversario do mesmo estado;20240410;2;1;0;73;0;0
Lista de Adversario do mesmo estado;20240412;2;2;0;26.5;0;0
Lista de Adversario do mesmo pais;20240409;2;1;0;3.5;0;0
Madureira 3 X 6 Fluminense;20240413;2;1;0;0;0;0
Magno Alves 2016;20240414;2;2;0;79.5;0;0
Maior Artilheiro contra Adversario;20240412;2;1;0;6;0;0
Maior Artilheiro em Ano;20240413;2;2;0;10;0;0
Maior Artilheiro em Campeonato;20240411;2;2;0;10.5;0;0
Maior Artilheiro em Campeonato;20240412;2;2;0;30;0;0
Maior Artilheiro em Estadio;20240411;2;2;0;13.5;0;0
Maior Artilheiro em Temporada;20240413;2;2;0;57;0;0
Maiores Artilheiros;20240409;2;2;0;13.5;0;0
Maiores Artilheiros;20240414;2;2;0;136;0;0
Maiores Artilheiros anuais;20240413;2;1;0;6;0;0
