# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240318
# Data de termino: 20240324
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2024032111;3;3;0;8.333333333333334;0;0
Estatisticas Fluminense - Principal;2024032121;3;3;0;10;0;0
Estatisticas Fluminense - Principal;2024032208;3;3;1;14.666666666666666;0;0
Estatisticas Fluminense - Principal;2024032212;3;3;1;9.666666666666666;0;0
Estatisticas Fluminense - Principal;2024032314;3;3;1;65.66666666666667;0;0
Estatisticas Fluminense - Principal;2024032317;3;2;0;10;0;0
Estatisticas Fluminense - Principal;2024032319;3;3;1;7.666666666666667;0;0
Estatisticas Fluminense - Principal;2024032410;3;3;1;25.333333333333332;0;0
Estatisticas Fluminense - Principal;2024032416;3;3;1;32;0;0
Fluminense x Alianza Atletico-Peru;2024031822;3;3;2;5;0;0
Fluminense x Alianza Lima-Peru;2024032011;3;3;0;11.333333333333334;0;0
Fluminense x Cerro Portenho-Paraguai;2024031900;3;3;0;24.333333333333332;0;0
Fluminense x Cerro Portenho-Paraguai;2024031911;3;3;0;27.333333333333332;0;0
Fluminense x Cerro Portenho-Paraguai;2024031913;3;3;0;29.333333333333332;0;0
Fluminense x Colo Colo-Chile;2024031906;3;3;0;18.333333333333332;0;0
Fluminense x Colo Colo-Chile;2024031911;3;3;0;11.666666666666666;0;0
Fluminense x Nacional Uruguai-Uruguai;2024031812;3;3;0;4.666666666666667;0;0
German Cano 2024;2024031913;3;2;0;64.66666666666667;0;0
Informacoes Gerais;2024032209;3;3;0;13.666666666666666;0;0
Jogador;2024032009;3;3;0;116.66666666666667;0;0
Jogador;2024032011;3;3;0;177;0;0
Jogador;2024032013;3;3;0;10.666666666666666;0;0
Jogador;2024032015;3;3;0;84.33333333333333;0;0
Jogador;2024032017;3;3;0;287;0;0
Jogador;2024032022;3;3;0;303.3333333333333;0;0
Jogador;2024032117;3;2;0;143.33333333333334;0;0
Jogador;2024032313;3;3;0;50;0;0
Jogador;2024032421;3;3;0;109.33333333333333;0;0
Jogo;2024031913;3;3;0;25.333333333333332;0;0
Jogo;2024031916;3;3;0;12.333333333333334;0;0
Jogo;2024032012;3;3;0;9.333333333333334;0;0
Jogo;2024032021;3;3;0;25.666666666666668;0;0
Jogo;2024032214;3;3;0;25;0;0
Libertadores da America;2024031907;3;3;0;33.666666666666664;0;0
Todas as camisas;2024032212;3;3;1;256;0;0
Todas as camisas;2024032213;3;3;0;35;0;0
30 Adversarios que mais jogamos;2024031910;2;2;0;23.5;0;0
30 Adversarios que mais jogamos;2024031922;2;2;0;16;0;0
Adversarios;2024031817;2;2;0;15;0;0
Adversarios;2024031904;2;2;0;80.5;0;0
Adversarios;2024031919;2;1;0;14;0;0
Adversarios;2024031921;2;2;0;43;0;0
Adversarios;2024031923;2;2;0;45;0;0
Adversarios;2024032001;2;2;0;224;0;0
Adversarios;2024032013;2;2;0;93.5;0;0
Adversarios;2024032112;2;2;0;16.5;0;0
Adversarios;2024032210;2;2;0;10.5;0;0
Adversarios Chile;2024031822;2;2;0;1.5;0;0
Adversarios Paraguai;2024031823;2;2;0;8;0;0
Boca Juniors 1 X 2 Fluminense;2024031914;2;2;0;383.5;0;0
Boca Juniors 1 X 2 Fluminense;2024031916;2;2;0;197.5;0;0
Boca Juniors 1 X 2 Fluminense;2024032021;2;2;0;218;0;0
Boca Juniors 3 X 1 Fluminense;2024032211;2;1;0;6.5;0;0
Botafogo SP 1 X 1 Fluminense;2024031921;2;2;2;102.5;0;0
Brasileiro Serie C 1999;2024032016;2;2;0;76.5;0;0
Camisa;2024032212;2;2;0;3;0;0
Camisa;2024032216;2;2;0;3.5;0;0
Camisa;2024032302;2;2;0;0.5;0;0
Campeonatos;2024031815;2;2;0;23.5;0;0
Campeonatos;2024031818;2;2;0;22;0;0
Campeonatos;2024031823;2;2;0;46;0;0
Campeonatos;2024031909;2;2;0;9.5;0;0
Campeonatos;2024031913;2;2;0;27;0;0
Campeonatos;2024031914;2;2;0;13.5;0;0
Campeonatos;2024031921;2;2;0;9.5;0;0
Campeonatos;2024032009;2;2;0;12.5;0;0
Campeonatos;2024032112;2;2;0;25.5;0;0
Campeonatos;2024032413;2;2;0;3.5;0;0
Colo Colo 0 X 3 Fluminense;2024031823;2;2;0;4;0;0
Curiosidades e Titulos;2024031909;2;2;0;62;0;0
Curiosidades e Titulos;2024032016;2;2;0;60.5;0;0
Curiosidades e Titulos;2024032017;2;2;0;116.5;0;0
Diguinho 2014;2024032013;2;2;0;0;0;0
Especiais Adversarios;2024031823;2;2;0;53.5;0;0
Especiais Adversarios;2024031910;2;2;0;8.5;0;0
Especiais Adversarios;2024031922;2;2;0;16;0;0
Especiais Campeonatos;2024031909;2;2;0;11.5;0;0
Especiais Gols e Penalties;2024032116;2;2;0;19.5;0;0
Especiais Jogadores;2024031811;2;2;0;70;0;0
Especiais Jogos;2024031815;2;2;0;34;0;0
Especiais Jogos;2024032211;2;2;0;31;0;0
Estatisticas Fluminense - Principal;2024031800;2;2;0;5.5;0;0
Estatisticas Fluminense - Principal;2024031801;2;2;1;42;0;0
Estatisticas Fluminense - Principal;2024031809;2;2;0;18;0;0
Estatisticas Fluminense - Principal;2024031812;2;2;1;9;0;0
Estatisticas Fluminense - Principal;2024031813;2;2;0;52;0;0
Estatisticas Fluminense - Principal;2024031900;2;2;2;13.5;0;0
Estatisticas Fluminense - Principal;2024031902;2;1;0;39.5;0;0
Estatisticas Fluminense - Principal;2024031905;2;2;1;33.5;0;0
Estatisticas Fluminense - Principal;2024031923;2;2;0;48.5;0;0
Estatisticas Fluminense - Principal;2024032019;2;2;0;1;0;0
Estatisticas Fluminense - Principal;2024032022;2;2;2;12;0;0
Estatisticas Fluminense - Principal;2024032110;2;2;0;44.5;0;0
Estatisticas Fluminense - Principal;2024032113;2;2;0;7;0;0
Estatisticas Fluminense - Principal;2024032114;2;2;0;10;0;0
Estatisticas Fluminense - Principal;2024032115;2;2;0;4.5;0;0
Estatisticas Fluminense - Principal;2024032117;2;2;0;4.5;0;0
Estatisticas Fluminense - Principal;2024032119;2;2;1;12;0;0
Estatisticas Fluminense - Principal;2024032216;2;2;0;29;0;0
Estatisticas Fluminense - Principal;2024032219;2;2;0;70;0;0
Estatisticas Fluminense - Principal;2024032221;2;2;0;8;0;0
Estatisticas Fluminense - Principal;2024032302;2;2;1;15.5;0;0
Estatisticas Fluminense - Principal;2024032310;2;1;0;4;0;0
Estatisticas Fluminense - Principal;2024032320;2;2;0;8;0;0
Estatisticas Fluminense - Principal;2024032409;2;2;1;17;0;0
Estatisticas Fluminense - Principal;2024032413;2;2;0;4.5;0;0
Estatisticas Fluminense - Principal;2024032415;2;2;1;5.5;0;0
Estatisticas Fluminense - Principal;2024032417;2;2;0;1;0;0
Estatisticas Fluminense - Principal;2024032419;2;2;0;14;0;0
Estatisticas Fluminense - Principal;2024032423;2;2;1;7.5;0;0
Estadios;2024031910;2;2;0;38;0;0
Estadios;2024031917;2;2;0;6;0;0
Flamengo 1 X 1 Fluminense;2024032016;2;2;0;48;0;0
Fluminense 0 X 2 Flamengo;2024032209;2;2;0;33;0;0
Fluminense 1 X 0 Audax;2024032115;2;1;0;51;0;0
Fluminense 1 X 1 Atletico MG;2024031920;2;1;1;6.5;0;0
Fluminense 2 X 4 Botafogo;2024032209;2;2;0;19;0;0
Fluminense 3 X 0 Santos;2024032412;2;2;1;0.5;0;0
Fluminense 3 X 2 America;2024032012;2;1;0;2;0;0
Fluminense 8 X 0 Fonseca;2024032210;2;2;1;3.5;0;0
Fluminense x Alianza Lima-Peru;2024032015;2;2;0;114.5;0;0
Fluminense x Alianza de Lima-Peru;2024031901;2;2;0;14;0;0
Fluminense x Alianza de Lima-Peru;2024031902;2;2;0;64.5;0;0
Fluminense x Alianza de Lima-Peru;2024031904;2;2;0;77;0;0
Fluminense x Alianza de Lima-Peru;2024031911;2;2;0;12;0;0
Fluminense x Alianza de Lima-Peru;2024031912;2;2;0;23.5;0;0
Fluminense x Alianza de Lima-Peru;2024031920;2;2;0;12;0;0
Fluminense x Alianza de Lima-Peru;2024031922;2;2;0;0.5;0;0
Fluminense x Caracas-Venezuela;2024031811;2;2;0;8;0;0
Fluminense x Cerro Portenho-Paraguai;2024031909;2;2;0;5;0;0
Fluminense x Cerro Portenho-Paraguai;2024031910;2;2;0;20;0;0
Fluminense x Cerro Portenho-Paraguai;2024031912;2;2;0;23.5;0;0
Fluminense x Cerro Portenho-Paraguai;2024031919;2;1;0;6.5;0;0
Fluminense x Cerro Portenho-Paraguai;2024031921;2;2;0;13;0;0
Fluminense x Cerro Portenho-Paraguai;2024032011;2;2;0;18;0;0
Fluminense x Colo Colo-Chile;2024031900;2;2;0;24.5;0;0
Fluminense x Colo Colo-Chile;2024031904;2;2;0;58;0;0
Fluminense x Colo Colo-Chile;2024031907;2;2;0;0;0;0
Fluminense x Colo Colo-Chile;2024032011;2;2;0;24.5;0;0
Fluminense x Colo Colo-Chile;2024032014;2;2;0;11;0;0
Fluminense x Criciuma-SC;2024032015;2;2;0;5.5;0;0
Fluminense x Flamengo-RJ;2024031913;2;2;0;93.5;0;0
Fluminense x Flamengo-RJ;2024032015;2;2;0;16.5;0;0
Fluminense x Huachipato-Chile;2024031822;2;1;0;0.5;0;0
Fluminense x Internacional-RS;2024032015;2;2;0;15.5;0;0
Fluminense x Liverpool URU-Uruguai;2024031812;2;2;0;9;0;0
Fluminense x San Lorenzo-Argentina;2024031818;2;2;1;36.5;0;0
Fluminense x Sao Cristovao-RJ;2024032015;2;2;0;6;0;0
Fluminense x Vitoria BA-BA;2024032016;2;2;0;4;0;0
German Cano 2024;2024031912;2;2;0;8.5;0;0
Graficos;2024031910;2;2;0;4.5;0;0
Informacoes Gerais;2024031910;2;2;0;13;0;0
Informacoes Gerais;2024032017;2;2;0;26.5;0;0
Jhon Arias 2024;2024032011;2;2;0;107.5;0;0
Jogador;2024031800;2;2;0;33;0;0
Jogador;2024031900;2;1;0;1.5;0;0
Jogador;2024031912;2;2;0;50.5;0;0
Jogador;2024031923;2;2;0;58;0;0
Jogador;2024032000;2;2;0;10.5;0;0
Jogador;2024032001;2;2;0;125.5;0;0
Jogador;2024032007;2;2;0;37;0;0
Jogador;2024032111;2;2;0;190.5;0;0
Jogador;2024032112;2;2;0;52;0;0
Jogador;2024032114;2;2;0;225.5;0;0
Jogador;2024032116;2;2;0;397.5;0;0
Jogador;2024032121;2;2;0;433.5;0;0
Jogador;2024032208;2;2;0;36;0;0
Jogador;2024032215;2;2;0;60.5;0;0
Jogador;2024032218;2;2;0;5.5;0;0
Jogador;2024032311;2;2;0;320.5;0;0
Jogador;2024032312;2;2;0;83.5;0;0
Jogador;2024032319;2;2;0;25;0;0
Jogador;2024032409;2;2;0;61;0;0
Jogador;2024032410;2;2;0;172;0;0
Jogador;2024032411;2;2;0;82;0;0
Jogador;2024032413;2;2;0;21.5;0;0
Jogador;2024032414;2;2;0;2.5;0;0
Jogo;2024031813;2;2;0;10;0;0
Jogo;2024031816;2;2;0;11.5;0;0
Jogo;2024031818;2;2;0;47;0;0
Jogo;2024031822;2;2;0;50;0;0
Jogo;2024031911;2;2;0;6;0;0
Jogo;2024031915;2;2;0;19;0;0
Jogo;2024031917;2;2;0;15;0;0
Jogo;2024031919;2;2;0;19;0;0
Jogo;2024032008;2;2;0;156;0;0
Jogo;2024032015;2;2;0;28;0;0
Jogo;2024032016;2;2;0;35.5;0;0
Jogo;2024032107;2;2;0;11;0;0
Jogo;2024032109;2;2;0;11.5;0;0
Jogo;2024032115;2;1;0;10;0;0
Jogo;2024032116;2;2;0;8.5;0;0
Jogo;2024032209;2;2;0;6;0;0
Jogo;2024032211;2;2;0;15;0;0
Jogo;2024032311;2;1;0;29;0;0
Jogo;2024032312;2;2;0;156;0;0
Jogo;2024032316;2;2;0;83;0;0
Jogo;2024032402;2;2;0;106;0;0
Jogo;2024032409;2;2;0;31;0;0
Jogo;2024032413;2;2;0;72.5;0;0
Jogo;2024032414;2;2;0;24.5;0;0
Laranja 2015;2024032420;2;2;0;1;0;0
Libertadores da America;2024031909;2;2;0;40;0;0
Lista de Adversario do mesmo pais;2024031818;2;2;0;6.5;0;0
Lista de Adversario do mesmo pais;2024031823;2;2;0;15.5;0;0
Manoel 2024;2024032115;2;2;0;39.5;0;0
Marco Antonio 1976;2024032114;2;2;0;65.5;0;0
Mascotes;2024031922;2;2;0;2.5;0;0
Nacional Chile;2024031823;2;2;0;18.5;0;0
Oliveira 1973;2024032114;2;2;0;23.5;0;0
Presidentes;2024031819;2;1;0;5;0;0
Publico por periodo;2024032211;2;2;0;55;0;0
S. C. Internacional 0 X 0 Fluminense;2024032211;2;1;0;0;0;0
Todas as camisas;2024031917;2;2;0;53.5;0;0
Todas as camisas;2024032216;2;2;0;98.5;0;0
Arbitros;2024031821;2;2;0;1.5;0;0
(not set);2024031821;1;1;0;5;0;0
(not set);2024031909;1;1;0;6;0;0
(not set);2024032015;1;1;0;11;0;0
(not set);2024032023;1;1;0;2;0;0
(not set);2024032209;1;1;0;6;0;0
30 Adversarios que mais jogamos;2024031811;1;1;0;34;0;0
30 Adversarios que mais jogamos;2024032219;1;1;0;75;0;0
30 Adversarios que mais jogamos;2024032220;1;1;0;25;0;0
4º lugar;2024031800;1;0;0;0;0;0
4º lugar;2024031819;1;0;0;0;0;0
4º lugar;2024032000;1;1;0;0;0;0
4º lugar;2024032421;1;1;0;0;0;0
ABC 1 X 1 Fluminense;2024031816;1;1;0;5;0;0
ABC 1 X 1 Fluminense;2024032014;1;1;0;23;0;0
ABC 2 X 2 Fluminense;2024032413;1;1;0;1;0;0
Abel 1976;2024032118;1;1;0;29;0;0
Abel Hernandez 2021;2024032215;1;1;1;0;0;0
Abel Hernandez 2021 - Gols por Campeonato;2024032017;1;1;0;9;0;0
Ad Tarancon;2024032015;1;1;0;3;0;0
Ademar Pantera 1969;2024032011;1;1;0;28;0;0
Ademilton 1980;2024031911;1;1;1;7;0;0
Ademir Menezes 1947;2024032008;1;1;0;55;0;0
Ademir Menezes 1947;2024032011;1;1;0;43;0;0
Ademir Menezes 1947;2024032312;1;1;0;129;0;0
Adilson 1973;2024032118;1;1;0;18;0;0
Adilson 1999;2024032114;1;1;0;1;0;0
Adilson 1999;2024032115;1;1;0;1;0;0
Adilco 1981;2024032022;1;1;0;111;0;0
Adilco 1981;2024032118;1;1;0;13;0;0
Adolpho Simonsen 1905;2024032114;1;1;0;1;0;0
Adriano Magrao 2007;2024032011;1;1;0;0;0;0
Adriano Magrao 2007;2024032115;1;1;0;15;0;0
Adversario;2024032011;1;1;0;13;0;0
Adversario do mesmo estado em Campeonato;2024031815;1;1;0;10;0;0
Adversario do mesmo pais;2024031823;1;1;0;32;0;0
Adversario x Campeonato;2024031819;1;1;0;66;0;0
Adversario x Campeonato;2024031821;1;1;0;118;0;0
Adversario x Campeonato;2024031823;1;1;0;46;0;0
Adversario x Campeonato;2024031922;1;1;0;7;0;0
Adversario x Campeonato;2024032417;1;1;0;15;0;0
Adversarios;2024031811;1;1;0;17;0;0
Adversarios;2024031815;1;1;0;1;0;0
Adversarios;2024031903;1;1;0;97;0;0
Adversarios;2024031905;1;1;0;96;0;0
Adversarios;2024031907;1;1;0;55;0;0
Adversarios;2024031908;1;1;0;240;0;0
Adversarios;2024031915;1;1;0;18;0;0
Adversarios;2024031918;1;1;0;17;0;0
Adversarios;2024031920;1;1;0;41;0;0
Adversarios;2024031922;1;1;0;38;0;0
Adversarios;2024032000;1;1;0;82;0;0
Adversarios;2024032002;1;1;0;33;0;0
Adversarios;2024032007;1;1;0;49;0;0
Adversarios;2024032008;1;1;0;12;0;0
Adversarios;2024032010;1;1;0;5;0;0
Adversarios;2024032012;1;1;0;47;0;0
Adversarios;2024032017;1;1;0;6;0;0
Adversarios;2024032109;1;1;0;4;0;0
Adversarios;2024032110;1;1;0;5;0;0
Adversarios;2024032116;1;1;0;51;0;0
Adversarios;2024032117;1;1;0;23;0;0
Adversarios;2024032200;1;1;1;584;0;0
Adversarios;2024032208;1;1;0;8;0;0
Adversarios;2024032209;1;1;0;0;0;0
Adversarios;2024032211;1;1;0;52;0;0
Adversarios;2024032212;1;1;0;13;0;0
Adversarios;2024032213;1;1;0;21;0;0
Adversarios;2024032218;1;1;0;48;0;0
Adversarios;2024032219;1;1;1;2;0;0
Adversarios;2024032311;1;1;0;14;0;0
Adversarios;2024032315;1;1;0;76;0;0
Adversarios;2024032317;1;1;0;13;0;0
Adversarios;2024032322;1;1;0;4;0;0
Adversarios;2024032400;1;1;0;8;0;0
Adversarios;2024032410;1;1;0;75;0;0
Adversarios;2024032419;1;1;0;17;0;0
Adversarios;2024032421;1;1;0;6;0;0
Adversarios;2024032422;1;1;0;17;0;0
Adversarios Alemanha;2024032213;1;1;0;25;0;0
Adversarios Argentina;2024031811;1;1;0;35;0;0
Adversarios Argentina;2024031818;1;1;0;8;0;0
Adversarios Argentina;2024031910;1;1;0;74;0;0
Adversarios Argentina;2024032213;1;1;0;5;0;0
Adversarios Argentina;2024032412;1;1;0;10;0;0
Adversarios BA;2024032213;1;1;0;38;0;0
Adversarios Bolivia;2024032412;1;1;0;4;0;0
Adversarios Chile;2024031811;1;1;0;108;0;0
Adversarios Chile;2024031823;1;1;0;6;0;0
Adversarios Chile;2024031910;1;1;0;22;0;0
Adversarios Chile;2024031922;1;1;0;30;0;0
Adversarios Chile;2024032213;1;1;0;27;0;0
Adversarios Chile;2024032412;1;1;0;8;0;0
Adversarios Colombia;2024031811;1;1;0;66;0;0
Adversarios Colombia;2024032412;1;1;0;13;0;0
Adversarios Equador;2024031811;1;1;0;32;0;0
Adversarios Internacionais;2024031821;1;1;0;1;0;0
Adversarios Paraguai;2024031811;1;1;0;39;0;0
Adversarios Paraguai;2024031821;1;1;0;1;0;0
Adversarios Paraguai;2024031822;1;1;0;9;0;0
Adversarios Paraguai;2024031910;1;1;0;36;0;0
Adversarios Paraguai;2024032412;1;1;0;3;0;0
Adversarios Peru;2024031811;1;1;0;22;0;0
Adversarios Peru;2024031822;1;1;0;33;0;0
Adversarios Peru;2024031823;1;1;0;27;0;0
Adversarios Peru;2024031910;1;1;0;48;0;0
Adversarios Peru;2024032412;1;1;0;6;0;0
Adversarios Uruguai;2024031811;1;1;0;0;0;0
Adversarios Uruguai;2024031812;1;1;0;29;0;0
Adversarios Venezuela;2024031811;1;1;0;30;0;0
Adversarios da Chile;2024031823;1;1;0;71;0;0
Adversarios da Paraguai;2024031823;1;1;0;34;0;0
Adversarios da Peru;2024031823;1;1;0;40;0;0
Adversarios do mesmo pais em campeonato;2024031821;1;1;0;12;0;0
Adversarios do mesmo pais em campeonato;2024031823;1;1;0;41;0;0
Adversarios do mesmo pais em campeonato;2024031921;1;1;0;3;0;0
Adversarios do mesmo pais em campeonato;2024031922;1;1;0;30;0;0
Adversarios do(a) Rio de Janeiro no(a) Carioca;2024031815;1;1;0;17;0;0
Agnaldo Liz 2001;2024031800;1;1;0;2;0;0
Agnaldo Liz 2001;2024032115;1;1;0;26;0;0
Aguinaldo 1970;2024032010;1;1;0;0;0;0
Aguinaldo 1970;2024032013;1;1;0;0;0;0
Ailton 1996;2024032410;1;1;0;30;0;0
Alamir 1981;2024032022;1;1;0;53;0;0
Alan 2006;2024031901;1;1;0;2;0;0
Alan 2023;2024032001;1;1;0;3;0;0
Alan 2023;2024032118;1;1;0;52;0;0
Alan Trindade da Silva;2024031913;1;1;0;12;0;0
Alberico 1970;2024031822;1;1;0;38;0;0
Aldo 1987;2024032410;1;1;0;52;0;0
Alecrim 1 X 3 Fluminense;2024032413;1;1;0;1;0;0
Alemao 1989;2024032022;1;1;0;13;0;0
Alessandro 1993;2024032410;1;1;0;10;0;0
Alessandro 2001;2024031800;1;1;0;2;0;0
Alessandro 2001;2024032410;1;1;0;16;0;0
Alex Dias 2007;2024032115;1;1;0;18;0;0
Alex Gomes Stefano;2024031913;1;1;0;19;0;0
Alexandre 1983;2024032022;1;1;0;135;0;0
Alexandre 2005;2024031800;1;1;0;3;0;0
Alexandre 2005;2024031901;1;1;0;5;0;0
Alexandre Jesus 2024;2024032118;1;1;0;26;0;0
Alexandre Seixas 1996;2024032007;1;1;1;0;0;0
Alexandre Torres 1991;2024032410;1;1;0;85;0;0
Alexsander 2024;2024032118;1;1;0;38;0;0
Alfredo 1946;2024032416;1;1;1;0;0;0
