# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240415
# Data de termino: 20240421
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Curiosidades e Titulos;20240415;4;3;1;39.5;0;0
Especiais Classicos;20240420;4;4;0;8.5;0;0
Especiais Jogos;20240421;4;4;0;19.25;0;0
Espinelli 1945;20240421;4;2;1;12;0;0
Fluminense 2 X 1 Internacional;20240421;4;3;0;48.25;0;0
Fluminense 2 X 3 ABC;20240418;4;4;4;92.5;0;0
Fluminense 5 X 1 Sampaio Correa;20240417;4;3;0;27.25;0;0
Fluminense x Bangu-RJ;20240420;4;1;0;5;0;0
Fluminense x Vasco-RJ;20240417;4;4;2;24.75;0;0
Fluminense x Vitoria BA-BA;20240416;4;3;0;9.5;0;0
Fonte Nova;20240415;4;4;0;30.25;0;0
Fred 2022;20240420;4;2;0;29.5;0;0
German Cano 2024;20240417;4;3;2;14.25;0;0
German Cano 2024 - Gols por Adversario;20240416;4;3;0;49.25;0;0
Gols do Walter;20240418;4;1;0;1;0;0
Graficos;20240416;4;4;0;74.25;0;0
Hat Tricks;20240416;4;2;0;8;0;0
Informacoes Gerais;20240419;4;3;0;5.25;0;0
Informacoes Gerais;20240421;4;4;0;26.75;0;0
Jhon Arias 2024;20240420;4;4;0;24.25;0;0
Jogadores com mais jogos;20240416;4;2;0;51;0;0
Lima 2024;20240416;4;3;0;19;0;0
Lula 1974;20240421;4;3;0;24.5;0;0
Maiores Artilheiros;20240421;4;4;0;13;0;0
Mais jogos no elenco atual;20240421;4;3;0;72.25;0;0
Manoel 2024;20240420;4;4;1;114.25;0;0
Maracana;20240420;4;4;0;14.75;0;0
Martinelli 2024;20240421;4;4;0;15;0;0
Paulo Henrique Ganso 2024;20240416;4;3;0;8;0;0
Samuel Xavier 2024;20240421;4;4;0;7.5;0;0
Tec - Fernando Diniz;20240416;4;1;0;3.5;0;0
Todos os Jogos no(a) Fonte Nova;20240416;4;3;0;104.75;0;0
Vasco 1 X 1 Fluminense;20240421;4;1;0;15;0;0
Wilton Pereira Sampaio;20240419;4;4;0;35;0;0
Arbitros;20240418;4;3;0;5;0;0
Arbitros;20240419;4;4;0;12.5;0;0
(not set);20240419;3;2;0;15.333333333333334;0;0
Adversario x Campeonato;20240420;3;2;0;171.66666666666666;0;0
Adversario x Estadio;20240415;3;3;0;7.666666666666667;0;0
Adversario x Estadio;20240416;3;3;0;12;0;0
Adversario x Estadio;20240420;3;2;0;17;0;0
Andre Luiz Bento;20240415;3;1;0;0;0;0
Andre Luiz Bento;20240417;3;1;0;0;0;0
Artilheiro por periodo;20240419;3;2;0;19.666666666666668;0;0
Artilheiros Estrangeiros;20240415;3;3;0;75.66666666666667;0;0
Artilheiros Estrangeiros;20240416;3;1;0;14;0;0
Artilheiros dos Seculos;20240419;3;2;0;56.333333333333336;0;0
Artilheiros no(a) Libertadores da America;20240421;3;1;0;0;0;0
Bahia - Fonte Nova;20240415;3;3;0;9.333333333333334;0;0
Bahia 0 X 1 Fluminense;20240416;3;3;0;24.666666666666668;0;0
Bahia 0 X 1 Fluminense;20240421;3;1;0;3.3333333333333335;0;0
Botafogo 0 X 1 Fluminense;20240421;3;2;0;39.666666666666664;0;0
Brasileiro 2024;20240421;3;3;0;6.333333333333333;0;0
Campeonatos;20240415;3;3;0;41.666666666666664;0;0
Campeonatos;20240416;3;3;0;8;0;0
Comb Icasa/guarani 2 X 2 Fluminense;20240419;3;3;3;84;0;0
Especiais Adversarios;20240419;3;3;0;17.666666666666668;0;0
Especiais Campeonatos;20240419;3;3;0;10.666666666666666;0;0
Especiais Gols e Penalties;20240421;3;3;0;17.333333333333332;0;0
Especiais Jogos;20240419;3;3;0;17.666666666666668;0;0
Especiais Tecnico;20240420;3;3;0;9.666666666666666;0;0
Especiais Tecnico;20240421;3;3;0;22.666666666666668;0;0
Esteban Ostojich;20240419;3;2;0;43.666666666666664;0;0
Estadios;20240416;3;3;0;16.666666666666668;0;0
Estadios;20240417;3;3;0;4.666666666666667;0;0
Estadios;20240419;3;3;0;28;0;0
Felipe Melo 2024;20240420;3;3;0;4.333333333333333;0;0
Flamengo 1 X 2 Fluminense;20240421;3;1;0;10;0;0
Flamengo 2 X 0 Fluminense;20240417;3;2;0;29.666666666666668;0;0
Fluminense 0 X 0 Atletico MG;20240421;3;1;0;10.333333333333334;0;0
Fluminense 0 X 1 Argentinos Juniors;20240421;3;3;2;17;0;0
Fluminense 0 X 2 Flamengo;20240417;3;3;0;25.666666666666668;0;0
Fluminense 1 X 0 Bayern de Munique;20240417;3;3;3;24.666666666666668;0;0
Fluminense 1 X 0 Botafogo;20240421;3;1;0;10.666666666666666;0;0
Fluminense 1 X 1 Vasco;20240417;3;3;0;27;0;0
Fluminense 1 X 1 Vasco;20240421;3;2;0;7.666666666666667;0;0
Fluminense 1 X 2 Flamengo;20240421;3;2;0;25.666666666666668;0;0
Fluminense 2 X 1 Colo Colo;20240416;3;2;0;10;0;0
Fluminense 2 X 1 Rio Cricket;20240415;3;1;0;178.66666666666666;0;0
Fluminense 2 X 2 Bragantino;20240416;3;3;0;32.666666666666664;0;0
Fluminense 2 X 2 Bragantino;20240417;3;2;0;25.333333333333332;0;0
Fluminense 2 X 3 ABC;20240419;3;3;3;4;0;0
Fluminense 3 X 0 Figueirense;20240421;3;1;0;27;0;0
Fluminense 3 X 2 Flamengo;20240419;3;2;0;0;0;0
Fluminense 3 X 3 Atletico MG;20240420;3;1;0;87.66666666666667;0;0
Fluminense 4 X 1 Santos;20240417;3;2;2;17.333333333333332;0;0
Fluminense 4 X 2 Palmeiras;20240421;3;3;2;47.666666666666664;0;0
Fluminense x Bahia-BA;20240417;3;3;0;58;0;0
Fluminense x Cerro Portenho-Paraguai;20240421;3;3;0;50;0;0
Fluminense x Criciuma-SC;20240419;3;3;0;16.666666666666668;0;0
Fluminense x Flamengo-RJ;20240420;3;3;0;14;0;0
Fluminense x Moto Club-MA;20240419;3;2;1;1.6666666666666667;0;0
Fluminense x Moto Club-MA;20240421;3;3;1;27.666666666666668;0;0
Fluminense x Palmeiras-SP;20240421;3;3;0;31;0;0
Fluminense x Paris Saint Germain-Franca;20240415;3;3;1;43.666666666666664;0;0
Fluminense x Sampaio Correa-MA;20240417;3;3;0;17.333333333333332;0;0
Fluminense x Sampaio Correa-MA;20240420;3;2;0;69;0;0
Fortaleza 0 X 1 Fluminense;20240421;3;2;0;8.333333333333334;0;0
Fred 2022;20240419;3;2;0;10.666666666666666;0;0
Fabio 2024;20240420;3;3;0;15.333333333333334;0;0
German Cano 2024;20240418;3;3;3;7.333333333333333;0;0
Germania 4 X 3 Fluminense;20240416;3;1;0;75.33333333333333;0;0
Gremio 1 X 0 Fluminense;20240421;3;1;0;12;0;0
Informacoes Gerais;20240420;3;3;0;31;0;0
John Kennedy 2024;20240421;3;3;0;8.666666666666666;0;0
Joueur;20240420;3;1;0;37.333333333333336;0;0
Kleber Andrade;20240420;3;3;0;82.33333333333333;0;0
Luciano 2019;20240418;3;1;0;36.666666666666664;0;0
Maior Artilheiro em Campeonato;20240419;3;2;0;1;0;0
Maior Artilheiro em Temporada;20240421;3;3;0;42;0;0
Mais jogos no elenco atual;20240415;3;3;0;64.66666666666667;0;0
Mais jogos no elenco atual;20240420;3;2;0;46.333333333333336;0;0
Marquinhos 2024;20240420;3;3;0;14.333333333333334;0;0
Presenca Estrangeiros;20240416;3;1;0;10;0;0
Rodrigues 1950;20240421;3;1;0;5.333333333333333;0;0
Samuel Xavier 2024;20240420;3;3;0;15.666666666666666;0;0
Tec - Fernando Diniz;20240421;3;3;0;11.666666666666666;0;0
Thiago Silva 2008;20240421;3;2;0;12.666666666666666;0;0
Treinador com mais jogos;20240421;3;3;0;44;0;0
Vasco - Brasileiro;20240420;3;2;0;49.333333333333336;0;0
Vasco - Maracana;20240421;3;2;0;48.333333333333336;0;0
Wilton Pereira Sampaio;20240418;3;2;0;0;0;0
(not set);20240415;2;2;0;21.5;0;0
(not set);20240417;2;2;0;18;0;0
Adversario x Campeonato;20240421;2;2;0;8.5;0;0
Adversario x Campeonato x Estadio;20240420;2;1;0;57.5;0;0
Adversario x Estadio;20240421;2;2;0;12;0;0
Alan 2006;20240419;2;2;0;2;0;0
Alemao 1989;20240418;2;1;0;0;0;0
Alex Oliveira 2003;20240421;2;1;0;5.5;0;0
America 0 X 1 Fluminense;20240421;2;1;0;0;0;0
America 1 X 1 Fluminense;20240415;2;2;0;11.5;0;0
Anderson 2013;20240420;2;2;2;16.5;0;0
Andre Luiz Bento;20240416;2;0;0;0;0;0
Andre Miquimba 1997;20240421;2;2;2;14.5;0;0
Arnaldo Cesar Coelho;20240415;2;2;0;11;0;0
Artilheiros Estrangeiros;20240421;2;2;0;27;0;0
Artilheiros contra Vasco;20240419;2;2;0;12.5;0;0
Artilheiros dos Seculos;20240415;2;2;0;75.5;0;0
Artilheiros em jogos oficiais;20240421;2;2;0;17.5;0;0
Artilheiros em turnos;20240418;2;2;0;20;0;0
Artilheiros entre 1/1/2023 e 19/4/2024;20240419;2;2;0;79;0;0
Artilheiros mais novos;20240419;2;1;0;4.5;0;0
Artilheiros mais velhos;20240419;2;1;0;3.5;0;0
Artilheiros na temporada 1957;20240421;2;2;0;22.5;0;0
Artilheiros na temporada 1958;20240421;2;2;0;10;0;0
Artilheiros na temporada 2024;20240415;2;2;0;27.5;0;0
Artilheiros no(a) Brasileiro;20240421;2;2;0;72.5;0;0
Assis 1987;20240416;2;2;1;26;0;0
Athletico PR 0 X 1 Fluminense;20240421;2;1;0;17.5;0;0
Atletico GO 1 X 0 Fluminense;20240421;2;1;0;4.5;0;0
Atletico GO 2 X 1 Fluminense;20240421;2;1;0;15;0;0
Atletico GO 3 X 1 Fluminense;20240421;2;1;0;7;0;0
Atletico MG 1 X 1 Fluminense;20240419;2;1;0;0;0;0
Atletico MG 1 X 1 Fluminense;20240421;2;1;0;9;0;0
Atletico MG 1 X 2 Fluminense;20240421;2;1;0;0;0;0
Atletico MG 2 X 1 Fluminense;20240415;2;1;0;157;0;0
Bahia - Fonte Nova;20240416;2;2;0;9;0;0
Bahia 1 X 0 Fluminense;20240415;2;2;0;17.5;0;0
Bahia 1 X 0 Fluminense;20240416;2;1;0;53;0;0
Bangu 0 X 1 Fluminense;20240421;2;1;0;9.5;0;0
Boavista 0 X 2 Fluminense;20240421;2;1;0;7;0;0
Botafogo 1 X 1 Fluminense;20240421;2;1;0;15;0;0
Botafogo 3 X 1 Fluminense;20240415;2;1;0;1;0;0
Botafogo SP 1 X 1 Fluminense;20240416;2;2;2;26.5;0;0
Botafogo SP 1 X 1 Fluminense;20240419;2;2;2;20.5;0;0
Bragantino 1 X 0 Fluminense;20240419;2;2;0;11;0;0
Bragantino 2 X 1 Fluminense;20240421;2;1;0;25.5;0;0
Bragantino 2 X 2 Fluminense;20240421;2;1;0;8;0;0
Branco 1998;20240421;2;1;0;0;0;0
Brasileiro;20240418;2;2;0;15;0;0
Brasileiro - 1º Turno 2012;20240421;2;2;0;30.5;0;0
Brasileiro - 2º Turno 2012;20240421;2;2;0;2.5;0;0
Brasileiro 2014;20240420;2;2;0;10;0;0
Brasileiro Serie B 1998;20240419;2;2;0;6;0;0
Brasileirao por ano;20240418;2;1;0;31;0;0
Brunel 1975;20240415;2;2;1;39;0;0
Brunel 1975;20240416;2;2;2;31.5;0;0
Camisa;20240419;2;2;0;4;0;0
Camisa;20240420;2;2;0;11.5;0;0
Canto do Rio 0 X 3 Fluminense;20240419;2;1;0;1.5;0;0
Carioca 1994;20240419;2;2;2;7;0;0
Castelao-MA;20240417;2;2;0;40.5;0;0
Ceara 1 X 3 Fluminense;20240421;2;1;0;13;0;0
Cerro Portenho 0 X 2 Fluminense;20240421;2;1;0;8;0;0
Copa do Brasil 2002;20240417;2;2;0;16;0;0
Corinthians 5 X 0 Fluminense;20240421;2;1;0;21.5;0;0
Coritiba 3 X 3 Fluminense;20240421;2;1;0;17.5;0;0
Cruzeiro 2 X 2 Fluminense;20240419;2;1;0;1;0;0
Creditos;20240419;2;2;0;30.5;0;0
Curiosidades e Titulos;20240417;2;2;0;24;0;0
Curiosidades e Titulos;20240418;2;2;0;28;0;0
Curiosidades e Titulos;20240419;2;2;0;34.5;0;0
Curiosidades e Titulos;20240420;2;2;0;91;0;0
Cicero 1993;20240416;2;2;1;48.5;0;0
Cicero 1993;20240420;2;2;2;84.5;0;0
Daniel Pomeroy;20240415;2;2;2;26.5;0;0
David Braz 2024;20240416;2;1;0;5.5;0;0
Delei 1987;20240415;2;1;0;37.5;0;0
Dodo 2008;20240417;2;1;0;0;0;0
Dulcidio Wanderley Boschilla;20240420;2;1;0;0;0;0
Edinho 1989;20240418;2;2;0;14.5;0;0
Edinho 2013;20240421;2;2;0;25.5;0;0
Especiais Brasileirao;20240417;2;2;0;11;0;0
Especiais Campeonatos;20240417;2;2;0;22;0;0
Especiais Campeonatos;20240420;2;2;0;10;0;0
Especiais Classicos;20240419;2;2;0;20;0;0
Especiais Historicos;20240416;2;2;0;19.5;0;0
Especiais Tecnico;20240415;2;2;0;27.5;0;0
Especiais Tecnico;20240416;2;2;0;11.5;0;0
Especiais Tecnico;20240419;2;2;0;11.5;0;0
Especiais Arbitros;20240415;2;2;0;5;0;0
Esteban Ostojich;20240418;2;2;0;21.5;0;0
Estreia em campeonato;20240421;2;1;0;3.5;0;0
Estadios;20240418;2;2;0;7;0;0
Everton 0 X 0 Fluminense;20240418;2;2;0;24;0;0
Fale Conosco;20240419;2;2;0;3;0;0
Flamengo 0 X 1 Fluminense;20240421;2;1;0;31.5;0;0
Flamengo 0 X 3 Fluminense;20240421;2;2;0;67.5;0;0
Flamengo 1 X 0 Fluminense;20240421;2;1;0;9.5;0;0
Flamengo 1 X 1 Fluminense;20240419;2;2;0;5.5;0;0
Flamengo 3 X 1 Fluminense;20240421;2;1;0;10.5;0;0
Flamengo 3 X 2 Fluminense;20240421;2;1;0;15.5;0;0
Fluminense 0 X 0 Botafogo;20240421;2;1;0;18;0;0
Fluminense 0 X 0 Bragantino;20240421;2;1;0;6.5;0;0
Fluminense 0 X 0 Ceara;20240421;2;1;0;4.5;0;0
Fluminense 0 X 1 Gremio;20240421;2;1;0;14;0;0
Fluminense 0 X 3 Paulistano;20240418;2;1;0;16;0;0
Fluminense 0 X 3 Portuguesa;20240421;2;1;0;7;0;0
Fluminense 0 X 3 Volta Redonda;20240421;2;1;0;12;0;0
Fluminense 1 X 0 Atletico GO;20240421;2;1;0;7;0;0
Fluminense 1 X 0 Bahia;20240421;2;1;0;6;0;0
Fluminense 1 X 0 Cuiaba;20240421;2;1;0;14.5;0;0
Fluminense 1 X 0 Santos;20240421;2;1;0;8;0;0
Fluminense 1 X 0 Sport;20240421;2;1;0;23;0;0
Fluminense 1 X 1 Atletico GO;20240421;2;1;0;6.5;0;0
Fluminense 1 X 1 Corinthians;20240421;2;1;0;21.5;0;0
Fluminense 1 X 1 Flamengo;20240417;2;0;0;0;0;0
Fluminense 1 X 1 Flamengo;20240419;2;1;0;2.5;0;0
Fluminense 1 X 1 Flamengo;20240421;2;1;0;30;0;0
Fluminense 1 X 1 Palmeiras;20240421;2;1;0;8;0;0
Fluminense 1 X 1 River Plate;20240421;2;1;0;10.5;0;0
Fluminense 1 X 2 America;20240421;2;2;0;42;0;0
Fluminense 1 X 2 Botafogo;20240421;2;2;0;117;0;0
Fluminense 1 X 2 Junior Barranquilla;20240421;2;1;0;11.5;0;0
Fluminense 1 X 2 Sao Paulo;20240421;2;1;0;7.5;0;0
Fluminense 1 X 4 Athletico PR;20240421;2;1;0;13;0;0
Fluminense 2 X 0 Botafogo;20240421;2;1;0;32;0;0
Fluminense 2 X 0 Bragantino;20240421;2;1;0;11.5;0;0
Fluminense 2 X 0 Fortaleza;20240421;2;1;0;10.5;0;0
Fluminense 2 X 0 LDU;20240418;2;2;0;20.5;0;0
Fluminense 2 X 1 Bragantino;20240421;2;2;0;15;0;0
Fluminense 2 X 1 Colo Colo;20240417;2;2;0;7;0;0
Fluminense 2 X 1 Colo Colo;20240419;2;1;0;14.5;0;0
Fluminense 2 X 1 Corinthians;20240421;2;1;0;11;0;0
Fluminense 2 X 1 Independiente Sta Fe;20240421;2;1;0;7;0;0
Fluminense 2 X 2 Bragantino;20240420;2;2;0;11.5;0;0
Fluminense 2 X 2 Ceara;20240421;2;1;0;12;0;0
Fluminense 2 X 3 ABC;20240417;2;1;1;10;0;0
Fluminense 2 X 3 ABC;20240420;2;2;2;26.5;0;0
Fluminense 2 X 3 ABC;20240421;2;2;2;100.5;0;0
Fluminense 2 X 3 Volta Redonda;20240421;2;1;0;6;0;0
Fluminense 2 X 4 Botafogo;20240417;2;2;0;99.5;0;0
Fluminense 3 X 0 Goias;20240421;2;1;0;8.5;0;0
Fluminense 3 X 1 Athletico PR;20240421;2;1;0;12;0;0
Fluminense 3 X 1 Nova Iguacu;20240421;2;1;0;21;0;0
Fluminense 3 X 1 Portuguesa;20240421;2;1;0;13.5;0;0
Fluminense 3 X 1 Santos;20240421;2;1;0;6.5;0;0
Fluminense 3 X 2 Santa Cruz;20240421;2;1;1;1;0;0
Fluminense 3 X 3 Botafogo;20240421;2;1;0;3;0;0
Fluminense 4 X 0 Coritiba;20240421;2;1;0;10;0;0
Fluminense 4 X 0 Flamengo;20240419;2;1;0;0;0;0
Fluminense 4 X 0 Tupi;20240416;2;1;0;117.5;0;0
Fluminense 4 X 1 Bangu;20240420;2;1;0;32.5;0;0
Fluminense 4 X 1 Flamengo;20240416;2;2;2;0;0;0
Fluminense 4 X 1 Flamengo;20240419;2;2;2;0;0;0
Fluminense 4 X 1 Flamengo;20240421;2;2;1;7;0;0
Fluminense 4 X 1 Madureira;20240421;2;1;0;21.5;0;0
Fluminense 4 X 2 Criciuma;20240421;2;2;0;5;0;0
Fluminense 4 X 3 Americano;20240416;2;1;0;0;0;0
Fluminense 5 X 1 Sampaio Correa;20240418;2;2;0;23;0;0
Fluminense 5 X 1 Sao Cristovao;20240419;2;1;0;141;0;0
Fluminense 5 X 2 Sao Paulo;20240418;2;2;1;8;0;0
Fluminense x Alianza Atletico-Peru;20240417;2;2;2;7.5;0;0
Fluminense x Botafogo-RJ;20240419;2;2;0;35.5;0;0
Fluminense x Botafogo-RJ;20240420;2;2;0;31.5;0;0
Fluminense x Bragantino-SP;20240416;2;2;0;28.5;0;0
Fluminense x Criciuma-SC;20240420;2;1;0;5;0;0
Fluminense x Fortaleza-CE;20240415;2;2;0;2.5;0;0
Fluminense x Juventude-RS;20240416;2;2;0;11.5;0;0
Fluminense x Madureira-RJ;20240420;2;2;0;19;0;0
Fluminense x Palmeiras-SP;20240420;2;2;0;16;0;0
Fluminense x Paris Saint Germain-Franca;20240416;2;2;2;27.5;0;0
Fluminense x Sport-PE;20240415;2;2;0;2.5;0;0
Fluminense x Sao Paulo-SP;20240421;2;2;0;42.5;0;0
Fluminense x Sao Raimundo-AM;20240419;2;2;2;27;0;0
Fluminense x Treze-PB;20240416;2;2;2;48;0;0
Fluminense x Treze-PB;20240417;2;2;2;130;0;0
Fluminense x Volta Redonda-RJ;20240419;2;2;0;5;0;0
Flavio 2003;20240418;2;2;0;6.5;0;0
Fortaleza 1 X 1 Fluminense;20240421;2;1;0;8.5;0;0
Fred 2022;20240418;2;2;0;11.5;0;0
Fabio 2024;20240416;2;2;0;57;0;0
Fabio 2024;20240421;2;2;0;40;0;0
Fabio Mello 2002;20240417;2;1;0;6.5;0;0
German Cano 2024 - Gols por Adversario;20240415;2;2;0;28;0;0
Goias 2 X 4 Fluminense;20240421;2;1;0;11.5;0;0
Goleiros com mais jogos;20240415;2;2;0;114.5;0;0
Graficos;20240420;2;2;0;10.5;0;0
Graficos;20240421;2;2;0;3.5;0;0
Gum 2018;20240416;2;1;0;0;0;0
Gum 2018;20240421;2;2;0;61;0;0
Independiente Sta Fe 1 X 2 Fluminense;20240421;2;1;0;10.5;0;0
Informacoes Gerais;20240415;2;1;0;2;0;0
Internacional 1 X 2 Fluminense;20240421;2;1;0;16;0;0
Internacional 2 X 1 Fluminense;20240419;2;2;0;132;0;0
Jesus Valenzuela;20240415;2;2;0;7.5;0;0
Jhon Arias 2024;20240416;2;2;0;15.5;0;0
Jhon Arias 2024 - Gols por Adversario;20240421;2;2;0;14;0;0
Jogadores com mais jogos;20240415;2;2;0;20.5;0;0
Jogadores em Classico;20240421;2;1;0;23;0;0
Jogadores mais novos;20240419;2;1;0;39;0;0
Jogo numero 1 contra Serra;20240420;2;1;0;5.5;0;0
Junior Barranquilla 1 X 1 Fluminense;20240421;2;1;0;8;0;0
Kleber Andrade;20240419;2;2;0;31.5;0;0
Leonardo Moura 2004;20240421;2;1;0;46.5;0;0
Libertadores da America 2024;20240421;2;2;0;3;0;0
Lista de Adversario do mesmo estado;20240415;2;1;0;18;0;0
Macae 0 X 0 Fluminense;20240421;2;1;0;11.5;0;0
Macae 0 X 4 Fluminense;20240421;2;1;0;19.5;0;0
Madureira 0 X 1 Fluminense;20240420;2;2;0;51.5;0;0
Maior Artilheiro contra Adversario;20240419;2;2;0;34;0;0
Maior Artilheiro em Ano;20240419;2;2;0;35;0;0
Maior Artilheiro em Campeonato;20240415;2;2;0;21;0;0
Maior Artilheiro em Campeonato;20240421;2;2;0;4;0;0
Maior Artilheiro em Temporada;20240415;2;2;0;22;0;0
Maior Artilheiro em Temporada;20240420;2;2;0;70;0;0
Maiores Artilheiros;20240419;2;1;0;23;0;0
Maiores Publicos - Classicos;20240418;2;2;1;75;0;0
Maiores Publicos - Classicos;20240420;2;2;2;161;0;0
Maiores Publicos - Sampaio Correa;20240418;2;2;0;10.5;0;0
