# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240219
# Data de termino: 20240225
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Campeonatos;20240222;10;8;0;85.9;0;0
Consultas Especiais;20240222;10;8;0;3.5;0;0
Jogo;20240222;10;10;0;180.4;0;0
Jogo;20240224;10;7;0;9.4;0;0
Adversarios;20240224;9;8;0;38.333333333333336;0;0
Camisa;20240221;9;9;0;11.88888888888889;0;0
Consultas Especiais;20240221;9;9;0;8.444444444444445;0;0
Consultas Especiais;20240224;9;9;0;83.33333333333333;0;0
Especiais Jogadores;20240225;9;9;1;17.11111111111111;0;0
Jogador;20240221;9;9;0;39.22222222222222;0;0
Campeonatos;20240221;8;7;0;31.875;0;0
Campeonatos;20240223;8;6;0;24.375;0;0
Casa Blanca;20240222;8;7;0;16.875;0;0
Consultas Especiais;20240219;8;7;0;36.875;0;0
Especiais Adversarios;20240220;8;5;0;36.375;0;0
Fluminense x Botafogo-RJ;20240222;8;2;0;16.625;0;0
Fluminense x Flamengo-RJ;20240224;8;8;0;57.625;0;0
German Cano 2024;20240221;8;6;3;60.5;0;0
Informacoes Gerais;20240223;8;6;0;124.625;0;0
Mascotes;20240224;8;4;4;17.625;0;0
Arbitros;20240222;8;5;0;13.25;0;0
Campeonatos;20240220;7;7;0;27;0;0
Especiais Adversarios;20240225;7;7;0;21.285714285714285;0;0
Especiais Classicos;20240225;7;6;0;4.285714285714286;0;0
Samuel Xavier 2023;20240219;7;5;0;2.4285714285714284;0;0
Todas as camisas;20240221;7;6;0;12.142857142857142;0;0
Andres Rojas;20240223;6;2;0;14;0;0
Campeonatos;20240224;6;6;0;16.833333333333332;0;0
Classicos Regionais;20240225;6;5;0;19.333333333333332;0;0
Especiais Adversarios;20240222;6;6;0;6.166666666666667;0;0
Estadios;20240222;6;5;0;192.66666666666666;0;0
German Cano 2024;20240225;6;6;5;36.166666666666664;0;0
Informacoes Gerais;20240225;6;6;0;24.166666666666668;0;0
Jogo;20240225;6;6;0;41.333333333333336;0;0
LDU 1 X 0 Fluminense;20240223;6;5;0;18.333333333333332;0;0
PSV Eindhoven 1 X 1 Fluminense;20240219;6;6;5;17.166666666666668;0;0
Tecnico;20240219;6;6;0;13.5;0;0
Tecnico;20240222;6;5;0;121.16666666666667;0;0
Yuri Elino Ferreira da Cruz;20240221;6;6;0;23.333333333333332;0;0
Adversario do mesmo pais;20240222;5;4;0;3.4;0;0
Adversario x Campeonato;20240220;5;2;0;82.8;0;0
Brasileiro Serie B 1998;20240224;5;4;3;16;0;0
Camisa;20240223;5;5;0;10.8;0;0
Campeonatos;20240219;5;5;0;24.6;0;0
Curiosidades e Titulos;20240220;5;3;0;11;0;0
Curiosidades e Titulos;20240224;5;5;0;3.6;0;0
Estadios;20240221;5;4;0;103.2;0;0
Fluminense 1 X 0 LDU;20240222;5;4;0;13;0;0
Fluminense x Flamengo-RJ;20240220;5;3;0;36.4;0;0
Fluminense x Flamengo-RJ;20240223;5;5;0;30.4;0;0
German Cano 2024;20240219;5;5;1;72;0;0
Graficos;20240220;5;4;0;22.8;0;0
Graficos;20240225;5;5;0;25.4;0;0
Informacoes Gerais;20240220;5;5;0;9.4;0;0
Madureira 0 X 1 Fluminense;20240219;5;3;0;22.2;0;0
Maiores Publicos - Classicos;20240222;5;4;3;8.2;0;0
Milan 0 X 1 Fluminense;20240224;5;5;4;27.8;0;0
Todas as camisas;20240223;5;4;0;27.4;0;0
Tecnico;20240220;5;4;0;20.6;0;0
Arbitros;20240225;5;5;1;9.4;0;0
Adversarios da Equador;20240222;4;4;0;28.75;0;0
Camisa ano a ano;20240221;4;4;0;36.75;0;0
Carioca 2024;20240222;4;4;0;4.25;0;0
Casa Blanca;20240220;4;4;0;58.75;0;0
Especiais Gerais;20240225;4;4;0;15;0;0
Especiais Jogadores;20240220;4;3;0;37.75;0;0
Especiais Jogadores;20240221;4;4;0;25;0;0
Especiais Jogadores;20240222;4;3;0;15.75;0;0
Especiais Jogadores;20240223;4;3;0;23;0;0
Especiais Jogadores;20240224;4;4;0;55.25;0;0
Estadios;20240220;4;4;0;8.75;0;0
Estadios;20240223;4;2;0;37.75;0;0
Fluminense x LDU-Equador;20240221;4;4;0;76.75;0;0
Fluminense x Vasco-RJ;20240220;4;4;1;12;0;0
Fluminense x Vasco-RJ;20240225;4;4;0;10.25;0;0
German Cano 2024;20240222;4;4;1;9.75;0;0
Graficos;20240222;4;3;0;16.5;0;0
Graficos;20240224;4;4;0;20.75;0;0
Independ. Medellin 1 X 3 Fluminense;20240221;4;2;0;13.75;0;0
Informacoes Gerais;20240219;4;3;0;12;0;0
Informacoes Gerais;20240224;4;3;0;12;0;0
Mascotes;20240225;4;4;2;6.75;0;0
PSV Eindhoven 1 X 1 Fluminense;20240221;4;4;4;28;0;0
Passagem de Tecnico;20240219;4;3;0;28.25;0;0
Paulo Henrique Ganso 2024;20240222;4;4;0;8.75;0;0
Tec - Fernando Diniz;20240219;4;4;0;34.75;0;0
Terceira 2023;20240219;4;1;0;0;0;0
Todos os Jogos contra Flamengo-RJ;20240225;4;3;0;49.25;0;0
Yuri Elino Ferreira da Cruz;20240225;4;4;0;6.25;0;0
(not set);20240225;3;3;0;37.666666666666664;0;0
Andres Rojas;20240222;3;3;0;6.666666666666667;0;0
Botafogo 1 X 1 Fluminense;20240222;3;3;0;8.333333333333334;0;0
Brasileiro Serie B 1998;20240221;3;3;2;42.333333333333336;0;0
Brasileiro Serie B 1998;20240222;3;3;3;59.333333333333336;0;0
Camisa;20240222;3;3;0;4;0;0
Camisa;20240225;3;3;0;8.333333333333334;0;0
Camisa ano a ano;20240223;3;3;0;36;0;0
Camisas por ano;20240221;3;3;0;13;0;0
Campeonatos;20240225;3;3;1;26;0;0
Creditos;20240224;3;2;0;2.3333333333333335;0;0
Curiosidades e Titulos;20240219;3;2;0;79;0;0
Curiosidades e Titulos;20240221;3;3;0;32.333333333333336;0;0
Curiosidades e Titulos;20240222;3;3;0;41;0;0
Curiosidades e Titulos;20240223;3;1;0;89.33333333333333;0;0
Curiosidades e Titulos;20240225;3;3;0;12.333333333333334;0;0
Edson Borracha 1966;20240225;3;2;1;42;0;0
Especiais Estadios;20240220;3;3;0;4;0;0
Especiais Estadios;20240225;3;3;0;18.666666666666668;0;0
Especiais Jogadores;20240219;3;2;0;6.333333333333333;0;0
Especiais Jogos;20240220;3;3;0;15.333333333333334;0;0
Especiais Jogos;20240221;3;3;0;7.666666666666667;0;0
Especiais Jogos;20240223;3;3;0;6.333333333333333;0;0
Especiais Tecnico;20240225;3;2;0;6;0;0
Estadios;20240224;3;3;0;7.666666666666667;0;0
Fernando Diniz - Flamengo;20240225;3;1;0;6;0;0
Flamengo - Brasileiro;20240220;3;2;0;3;0;0
Flamengo 2 X 0 Fluminense;20240225;3;3;0;28;0;0
Fluminense 1 X 0 LDU;20240221;3;0;0;0;0;0
Fluminense 2 X 3 ABC;20240220;3;3;3;37;0;0
Fluminense 3 X 2 Vasco;20240222;3;2;0;3;0;0
Fluminense x Botafogo-RJ;20240225;3;3;0;22.333333333333332;0;0
Fluminense x Flamengo-RJ;20240221;3;3;0;39.666666666666664;0;0
Fluminense x Moto Club-MA;20240224;3;2;0;12.666666666666666;0;0
Fluminense x Treze-PB;20240221;3;3;3;38.333333333333336;0;0
Fluminense x Universidad Catolica-Chile;20240223;3;3;3;6.333333333333333;0;0
German Cano 2024 - Gols por Adversario;20240222;3;2;0;59.333333333333336;0;0
Graficos;20240223;3;3;0;5.666666666666667;0;0
Informacoes Gerais;20240221;3;3;1;17;0;0
Informacoes Gerais;20240222;3;3;0;11.333333333333334;0;0
Jhon Arias 2024;20240225;3;3;0;24;0;0
Jogador x Adversario;20240225;3;3;0;27.666666666666668;0;0
John Kennedy 2024;20240225;3;2;0;9.666666666666666;0;0
Keno 2024;20240223;3;2;0;0;0;0
LDU 2 X 1 Fluminense;20240219;3;3;0;9.666666666666666;0;0
LDU 4 X 2 Fluminense;20240222;3;3;1;13.333333333333334;0;0
Maior Artilheiro contra Adversario;20240225;3;3;0;6.666666666666667;0;0
Maiores Artilheiros;20240222;3;3;0;10.333333333333334;0;0
Maiores Publicos - Classicos;20240224;3;2;1;0;0;0
PSV Eindhoven 1 X 1 Fluminense;20240220;3;1;1;18.333333333333332;0;0
PSV Eindhoven 1 X 1 Fluminense;20240222;3;3;1;67.66666666666667;0;0
Rio Cricket 1 X 2 Fluminense;20240224;3;1;0;0;0;0
Tec - Fernando Diniz;20240222;3;3;0;11.333333333333334;0;0
Tec - Tele;20240220;3;3;0;43.666666666666664;0;0
Tecnico;20240223;3;2;0;34.333333333333336;0;0
Yuri Elino Ferreira da Cruz;20240223;3;2;0;38.333333333333336;0;0
15 de Abril;20240221;2;2;0;10.5;0;0
2023 x 2012;20240219;2;1;0;25.5;0;0
30 Adversarios que mais jogamos;20240220;2;2;0;91.5;0;0
Adversario;20240220;2;2;0;47;0;0
Adversario do mesmo estado;20240220;2;2;0;4.5;0;0
Adversario do mesmo pais;20240220;2;2;0;3;0;0
Adversario do mesmo pais;20240225;2;1;0;4.5;0;0
Adversario x Arbitro;20240225;2;2;0;6.5;0;0
Adversarios Equador;20240225;2;1;0;59.5;0;0
Adversarios em vantagem;20240220;2;1;0;7.5;0;0
Americano 0 X 3 Fluminense;20240222;2;2;0;4;0;0
Americano 2 X 2 Fluminense;20240222;2;2;0;10;0;0
America Tres Rios 3 X 2 Fluminense;20240220;2;1;0;8;0;0
Andre 2024;20240219;2;2;0;44;0;0
Andres Rojas;20240221;2;2;0;80.5;0;0
Ano a ano;20240225;2;2;0;2.5;0;0
Aproveitamento Tecnicos no;20240221;2;2;0;22;0;0
Artilheiros contra Flamengo;20240224;2;2;0;41;0;0
Artilheiros contra Flamengo;20240225;2;2;0;4;0;0
Atanasio Girardot;20240221;2;1;0;21.5;0;0
Audax 0 X 1 Fluminense;20240220;2;2;0;33.5;0;0
Bangu 0 X 0 Fluminense;20240220;2;1;0;3.5;0;0
Bangu 0 X 0 Fluminense;20240223;2;1;0;33;0;0
Bangu 0 X 2 Fluminense;20240222;2;2;0;21.5;0;0
Bangu 3 X 0 Fluminense;20240222;2;2;0;8;0;0
Bangu 3 X 3 Fluminense;20240222;2;2;0;5;0;0
Baztarrica 1945;20240219;2;2;0;6.5;0;0
Berascochea 1948;20240219;2;2;0;13;0;0
Boavista 2 X 2 Fluminense;20240220;2;2;0;37;0;0
Boca Juniors 1 X 2 Fluminense;20240224;2;2;0;1.5;0;0
Botafogo 0 X 1 Fluminense;20240222;2;2;0;13;0;0
Botafogo 3 X 1 Fluminense;20240222;2;2;0;5;0;0
Botafogo SP 1 X 1 Fluminense;20240225;2;2;2;80;0;0
Branco 1998;20240224;2;1;0;62;0;0
Brasileiro Serie B 1998;20240220;2;2;2;21;0;0
CSA 0 X 2 Fluminense;20240222;2;2;0;5;0;0
Camisa;20240219;2;2;0;3.5;0;0
Camisa;20240224;2;2;0;8;0;0
Camisas em 1984;20240221;2;2;0;22;0;0
Camisas em 1985;20240221;2;2;0;5;0;0
Camisas em 1994;20240223;2;2;0;14;0;0
Camisas em 1995;20240223;2;2;0;6;0;0
Camisas em 1996;20240221;2;2;0;4;0;0
Camisas em 1997;20240221;2;2;0;4.5;0;0
Camisas em 1998;20240221;2;2;0;4;0;0
Camisas em 1999;20240221;2;2;0;2.5;0;0
Camisas em 2010;20240221;2;2;0;2;0;0
Campinense 1 X 0 Fluminense;20240219;2;1;0;12.5;0;0
Campo Grande 2 X 0 Fluminense;20240222;2;2;0;11;0;0
Careca 1948;20240219;2;1;0;1;0;0
Carioca 1951;20240223;2;1;0;13.5;0;0
Carioca 1994;20240220;2;2;2;50;0;0
Carnaval 1946;20240219;2;1;0;23.5;0;0
Casa Blanca;20240219;2;2;0;35;0;0
Casa Blanca;20240225;2;1;0;31.5;0;0
Ceara 0 X 1 Fluminense;20240220;2;1;0;41;0;0
Cerro Portenho 0 X 2 Fluminense;20240224;2;2;0;1.5;0;0
Classicos em Campeonato;20240225;2;2;0;1;0;0
Claudio Garcia 1971;20240225;2;1;0;0.5;0;0
Copa do Brasil 2000;20240220;2;2;1;11;0;0
Corinthians 0 X 2 Fluminense;20240220;2;1;0;30;0;0
Criciuma 0 X 3 Fluminense;20240220;2;1;0;45;0;0
Cruzeiro 1 X 2 Fluminense;20240224;2;2;2;40.5;0;0
Creditos;20240223;2;2;0;64;0;0
Diogo 2001;20240222;2;1;1;0;0;0
Diogo 2001;20240225;2;2;2;0;0;0
Douglas Costa 2024;20240223;2;1;0;1;0;0
Edvaldo 1991;20240222;2;2;0;47.5;0;0
Engenheiro Araripe;20240221;2;2;0;28.5;0;0
Especiais Adversarios;20240223;2;2;0;16;0;0
Especiais Campeonatos;20240223;2;2;0;4.5;0;0
Especiais Campeonatos;20240224;2;2;0;20.5;0;0
Especiais Gerais;20240219;2;2;0;21.5;0;0
Especiais Gerais;20240220;2;2;0;39.5;0;0
Especiais Gerais;20240221;2;2;0;11.5;0;0
Especiais Gerais;20240223;2;2;0;23.5;0;0
Especiais Jogos;20240219;2;2;0;4.5;0;0
Especiais Presidentes;20240221;2;2;0;5;0;0
Especiais Resultados;20240220;2;2;0;12;0;0
Especiais Resultados;20240223;2;2;0;8.5;0;0
Especiais Tecnico;20240221;2;2;0;45.5;0;0
Estadios;20240219;2;2;0;285;0;0
Evolucao Palmeiras;20240220;2;1;0;8;0;0
Evolucao de Adversario;20240222;2;2;0;14.5;0;0
Fabinho 2002;20240224;2;1;0;7.5;0;0
Fale Conosco;20240223;2;2;0;15;0;0
Fale Conosco;20240224;2;2;0;1.5;0;0
Felipe Melo 2024;20240219;2;2;0;10;0;0
Fernando Diniz - Botafogo;20240225;2;1;0;1.5;0;0
Fernando Diniz - Vasco;20240225;2;1;0;7;0;0
Fernando Diniz em Classicos;20240225;2;2;0;7;0;0
Ferroviario 4 X 1 Fluminense;20240222;2;2;0;8.5;0;0
Flamengo - Carioca;20240220;2;2;0;7.5;0;0
Flamengo - Copa Sul Americana;20240220;2;2;0;3;0;0
Flamengo - Copa do Brasil;20240220;2;2;0;1.5;0;0
Flamengo 0 X 1 Fluminense;20240220;2;1;0;12.5;0;0
Flamengo 1 X 1 Fluminense;20240222;2;2;0;6;0;0
Flamengo 1 X 1 Fluminense;20240225;2;2;0;7;0;0
Flamengo 2 X 3 Fluminense;20240223;2;1;0;0;0;0
Fluminense 0 X 0 Flamengo;20240222;2;2;0;12.5;0;0
Fluminense 0 X 0 Olaria;20240222;2;2;0;11;0;0
Fluminense 0 X 0 Vasco;20240220;2;2;0;63;0;0
Fluminense 0 X 1 Bangu;20240222;2;2;0;5.5;0;0
Fluminense 0 X 1 Botafogo;20240220;2;2;0;67;0;0
Fluminense 0 X 1 Sport;20240222;2;2;0;5;0;0
Fluminense 0 X 2 Botafogo;20240222;2;2;0;5.5;0;0
Fluminense 0 X 3 Campo Grande;20240222;2;2;0;5;0;0
Fluminense 1 X 0 Americano;20240222;2;2;0;5;0;0
Fluminense 1 X 0 America;20240220;2;1;0;6;0;0
Fluminense 1 X 0 America;20240222;2;2;0;12;0;0
Fluminense 1 X 0 Bayern de Munique;20240219;2;1;1;0;0;0
Fluminense 1 X 0 Sampaio Correa RJ;20240220;2;2;0;113.5;0;0
Fluminense 1 X 0 Vasco;20240222;2;2;0;3;0;0
Fluminense 1 X 1 Atletico MG;20240220;2;2;1;53.5;0;0
Fluminense 1 X 1 Atletico MG;20240225;2;2;2;14.5;0;0
Fluminense 1 X 1 Flamengo;20240223;2;2;0;15;0;0
Fluminense 1 X 1 Goias;20240222;2;2;0;6.5;0;0
Fluminense 1 X 1 Portuguesa SP;20240222;2;2;0;9.5;0;0
Fluminense 1 X 2 Americano;20240220;2;1;0;4;0;0
Fluminense 1 X 2 America;20240222;2;2;0;3.5;0;0
Fluminense 1 X 2 Vitoria BA;20240222;2;2;0;13.5;0;0
Fluminense 1 X 3 Flamengo;20240222;2;2;0;9;0;0
Fluminense 2 X 0 Goytacas;20240220;2;1;0;5.5;0;0
Fluminense 2 X 0 Juventus;20240222;2;1;0;17.5;0;0
Fluminense 2 X 1 Atletico MG;20240222;2;2;0;7.5;0;0
Fluminense 2 X 1 Criciuma;20240220;2;1;0;4;0;0
Fluminense 2 X 1 Flamengo;20240222;2;2;0;9.5;0;0
Fluminense 2 X 1 Flamengo;20240224;2;2;2;21;0;0
Fluminense 2 X 1 Madureira;20240222;2;2;0;9;0;0
Fluminense 2 X 1 Moto Club;20240224;2;2;1;56;0;0
Fluminense 2 X 1 Paysandu Cricket;20240225;2;1;0;7;0;0
Fluminense 2 X 1 Portuguesa;20240220;2;2;0;28;0;0
Fluminense 2 X 1 Serrano;20240222;2;2;0;4;0;0
Fluminense 2 X 1 Sport;20240220;2;1;1;60;0;0
Fluminense 2 X 2 Flamengo;20240219;2;1;0;5;0;0
Fluminense 2 X 3 ABC;20240221;2;2;1;37;0;0
Fluminense 2 X 3 ABC;20240223;2;2;2;47.5;0;0
Fluminense 2 X 3 ABC;20240225;2;1;1;0;0;0
Fluminense 2 X 3 Vasco;20240222;2;2;0;11.5;0;0
Fluminense 3 X 0 Nova Iguacu;20240220;2;2;0;37.5;0;0
Fluminense 3 X 1 Cabofriense;20240219;2;1;0;11.5;0;0
Fluminense 3 X 1 LDU;20240223;2;2;0;23.5;0;0
Fluminense 3 X 1 Olimpia;20240224;2;2;0;0;0;0
Fluminense 3 X 1 Serrano;20240222;2;2;0;4;0;0
Fluminense 3 X 2 America;20240222;2;2;0;4;0;0
Fluminense 3 X 2 Flamengo;20240221;2;2;0;39;0;0
Fluminense 3 X 3 Volta Redonda;20240222;2;2;0;5;0;0
Fluminense 4 X 0 Campo Grande;20240222;2;2;0;4.5;0;0
Fluminense 4 X 1 Bangu;20240220;2;2;0;35.5;0;0
Fluminense 4 X 1 Campinense;20240222;2;2;0;5.5;0;0
Fluminense 4 X 1 Flamengo;20240220;2;2;1;49;0;0
Fluminense 4 X 1 Flamengo;20240223;2;2;2;0;0;0
Fluminense 4 X 1 Flamengo;20240224;2;2;1;9.5;0;0
Fluminense 4 X 1 Flamengo;20240225;2;2;2;0;0;0
Fluminense 4 X 1 Paysandu;20240222;2;2;0;9.5;0;0
Fluminense 4 X 2 America RN;20240222;2;2;0;6;0;0
Fluminense 5 X 2 Volta Redonda;20240222;2;2;0;5.5;0;0
Fluminense 6 X 1 America;20240222;2;2;0;26;0;0
Fluminense x Atletico MG-MG;20240220;2;2;0;5;0;0
Fluminense x Bangu-RJ;20240221;2;1;0;24.5;0;0
Fluminense x Bangu-RJ;20240224;2;2;0;17;0;0
Fluminense x Barcelona Guaiaquil-Equador;20240220;2;2;0;10.5;0;0
Fluminense x Boca Juniors-Argentina;20240221;2;1;0;1;0;0
Fluminense x Botafogo-RJ;20240219;2;2;0;22;0;0
Fluminense x Botafogo-RJ;20240224;2;2;0;59;0;0
Fluminense x Corinthians Casuals-Inglaterra;20240220;2;2;0;10;0;0
Fluminense x Corinthians-SP;20240223;2;1;0;94.5;0;0
Fluminense x Ferencvaros-Hungria;20240220;2;2;0;3;0;0
Fluminense x Flamengo-RJ;20240219;2;2;0;39;0;0
Fluminense x LDU-Equador;20240225;2;1;0;69;0;0
Fluminense x Nacional Potosi-Bolivia;20240221;2;1;0;2.5;0;0
Fluminense x Paris Saint Germain-Franca;20240220;2;2;1;4;0;0
Fluminense x Paris Saint Germain-Franca;20240224;2;2;2;13;0;0
Fluminense x San Lorenzo-Argentina;20240224;2;1;1;74;0;0
Fluminense x Serrano BA-BA;20240222;2;1;0;1.5;0;0
Fluminense x Sao Cristovao-RJ;20240220;2;2;1;30.5;0;0
Fluminense x Universidad de Quito-Equador;20240225;2;1;0;13.5;0;0
Fluminense x Vasco-RJ;20240219;2;2;0;79.5;0;0
Fred 2022;20240219;2;2;0;43;0;0
Friburguense 1 X 2 Fluminense;20240221;2;2;0;1.5;0;0
Fabio 2024;20240219;2;2;0;25;0;0
Fabio 2024;20240222;2;2;0;1.5;0;0
Felix 1978;20240225;2;1;0;0.5;0;0
German Cano 2024;20240223;2;1;1;0;0;0
Guarani 1 X 2 Fluminense;20240222;2;2;1;37.5;0;0
Gustavo Scarpa 2017;20240221;2;2;0;6.5;0;0
Hector Baldassi;20240223;2;1;0;63;0;0
Jhon Arias 2024;20240219;2;2;0;38.5;0;0
Jhon Arias 2024;20240223;2;2;0;18.5;0;0
Jogos em 02 / 2022;20240219;2;1;0;0;0;0
Jogos no(a) Maracana em 2023;20240224;2;1;0;1;0;0
Jogos no(a) Maracana em 2024;20240224;2;1;0;272.5;0;0
Juventude 6 X 0 Fluminense;20240221;2;2;1;8;0;0
Keno 2024;20240225;2;2;0;13;0;0
LDU - Libertadores da America;20240220;2;1;0;0;0;0
LDU 1 X 0 Fluminense;20240224;2;2;0;18.5;0;0
LDU 2 X 1 Fluminense;20240220;2;2;0;35.5;0;0
LDU 2 X 1 Fluminense;20240222;2;2;0;9.5;0;0
LDU 4 X 2 Fluminense;20240221;2;2;2;49.5;0;0
LDU 5 X 1 Fluminense;20240222;2;2;0;13.5;0;0
Laranjeiras;20240220;2;2;1;20.5;0;0
Leandro Amaral 2009;20240225;2;2;0;22.5;0;0
Leonardo Gaciba;20240223;2;2;0;85.5;0;0
Libertadores da America;20240223;2;2;0;43.5;0;0
Libertadores da America 2008;20240222;2;1;0;6.5;0;0
Linhares 1 X 1 Fluminense;20240222;2;2;2;30;0;0
Lista de Adversario do mesmo pais;20240225;2;1;0;5.5;0;0
Madureira 0 X 1 Fluminense;20240220;2;2;0;211;0;0
Madureira 0 X 2 Fluminense;20240222;2;2;0;4;0;0
Madureira 1 X 0 Fluminense;20240222;2;2;0;3.5;0;0
Madureira 2 X 1 Fluminense;20240219;2;1;0;1;0;0
Maior Artilheiro contra Adversario;20240224;2;2;0;15;0;0
Maiores Artilheiros;20240223;2;2;0;20.5;0;0
Maiores Publicos - Classicos;20240225;2;2;2;44.5;0;0
Mais jogos em Campeonato;20240223;2;1;0;45;0;0
Mais jogos no elenco atual;20240225;2;2;0;49.5;0;0
Mais jogos no(a) Copa Sul Americana;20240223;2;1;0;32.5;0;0
Mais jogos no(a) Libertadores da America;20240223;2;1;0;34;0;0
Manoel 2023;20240219;2;1;0;0;0;0
Manoel 2023;20240220;2;1;0;33;0;0
Maracana;20240220;2;2;0;4.5;0;0
Marcas Historicas Atuais;20240225;2;1;0;0;0;0
Marcelo 2024;20240225;2;2;0;22;0;0
Marcelo Barreto 1993;20240224;2;2;2;3.5;0;0
Marco Antonio 1976;20240224;2;1;0;24;0;0
Marcos Junior 2018;20240221;2;2;0;15;0;0
Marlon 2024;20240225;2;2;0;40.5;0;0
Martinelli 2024;20240225;2;2;0;27;0;0
Mascotes;20240220;2;2;1;22;0;0
Mauricio 2010;20240224;2;2;0;40.5;0;0
Milan 0 X 1 Fluminense;20240225;2;2;2;41;0;0
Minutagem 2024;20240225;2;1;0;0;0;0
Mixto 1 X 1 Fluminense;20240222;2;2;0;5.5;0;0
Morales 1945;20240219;2;2;0;7;0;0
Olaria 0 X 2 Fluminense;20240222;2;2;0;6;0;0
Olaria 0 X 3 Fluminense;20240222;2;2;0;5;0;0
Olmedo 0 X 1 Fluminense;20240221;2;1;0;3;0;0
Pascoal 1947;20240219;2;2;0;3;0;0
Passagem de Tecnico;20240222;2;2;0;13;0;0
Paulo Henrique Ganso 2024;20240219;2;2;0;21;0;0
Paysandu 0 X 4 Fluminense;20240222;2;2;0;11;0;0
Portuguesa SP 2 X 2 Fluminense;20240222;2;2;0;14.5;0;0
Procopio 1965;20240224;2;2;0;56;0;0
Rafael Sobis 2014;20240219;2;1;0;0;0;0
Raphael Claus;20240223;2;1;0;225;0;0
Rene 1992;20240219;2;1;0;5;0;0
River 3 X 1 Fluminense;20240222;2;2;0;6.5;0;0
S. C. Internacional 0 X 0 Fluminense;20240219;2;2;0;7;0;0
Serrano 1 X 2 Fluminense;20240222;2;2;0;3;0;0
Sornoza 2018;20240222;2;2;0;9;0;0
Sao Paulo 0 X 3 Fluminense;20240224;2;1;1;2.5;0;0
Sao Paulo 2 X 1 Fluminense;20240222;2;2;0;8.5;0;0
Team Buchan 2 X 3 Fluminense;20240223;2;1;0;1;0;0
Tec - Abel;20240223;2;2;0;6.5;0;0
Tec - Didi;20240220;2;1;0;0;0;0
Tec - Fernando Diniz;20240220;2;2;0;21.5;0;0
Tec - Fernando Diniz;20240221;2;2;0;4;0;0
Tec - Parreira;20240220;2;1;0;0.5;0;0
Tec - Parreira;20240222;2;2;0;10;0;0
Tec - Renato Gaucho;20240220;2;2;0;22.5;0;0
Terceira 2022;20240223;2;2;0;4.5;0;0
Terceira 2023;20240223;2;2;0;14.5;0;0
Thiago Santos 2024;20240225;2;2;0;11.5;0;0
Tim 1944;20240220;2;2;0;4.5;0;0
