# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240129
# Data de termino: 20240204
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;20240201;97;74;37;24.762886597938145;0;0
Estatisticas Fluminense - Principal;20240204;91;69;31;24.626373626373628;0;0
Estatisticas Fluminense - Principal;20240202;88;67;23;29.272727272727273;0;0
Estatisticas Fluminense - Principal;20240131;56;44;14;13.75;0;0
Estatisticas Fluminense - Principal;20240130;49;43;14;22.510204081632654;0;0
Estatisticas Fluminense - Principal;20240203;47;40;13;23.04255319148936;0;0
Jogador;20240201;35;27;0;30.457142857142856;0;0
Consultas Especiais;20240202;30;20;0;11.733333333333333;0;0
Jogador;20240202;30;24;0;32;0;0
Adversarios;20240204;29;21;0;49.86206896551724;0;0
Adversarios;20240201;28;21;1;32.67857142857143;0;0
Adversarios;20240202;26;23;1;25.76923076923077;0;0
Consultas Especiais;20240201;26;18;0;12.76923076923077;0;0
Fluminense x Bangu-RJ;20240201;26;21;0;36.23076923076923;0;0
Fluminense x Boavista-RJ;20240204;23;20;0;39.43478260869565;0;0
Jogador;20240203;22;20;0;39.77272727272727;0;0
Jogador;20240204;22;21;0;22.59090909090909;0;0
Consultas Especiais;20240203;21;16;0;9.714285714285714;0;0
Jogador;20240130;21;19;0;74.95238095238095;0;0
Consultas Especiais;20240204;20;17;0;6.75;0;0
Adversarios;20240130;19;16;0;36.21052631578947;0;0
Adversarios;20240131;19;14;0;47.421052631578945;0;0
Especiais Jogadores;20240202;19;14;0;35.10526315789474;0;0
Consultas Especiais;20240131;18;11;0;6.555555555555555;0;0
Jogo;20240204;18;14;0;57.22222222222222;0;0
Jogo;20240202;17;14;0;78.05882352941177;0;0
Especiais Jogadores;20240201;16;12;0;21.8125;0;0
Informacoes Gerais;20240202;16;13;0;18.3125;0;0
Jogador;20240131;16;14;0;19.6875;0;0
Fluminense x Bangu-RJ;20240202;15;14;0;45.13333333333333;0;0
Adversarios;20240203;14;11;0;46.285714285714285;0;0
Consultas Especiais;20240130;14;14;0;12.357142857142858;0;0
Fluminense 4 X 1 Bangu;20240202;14;12;0;42.57142857142857;0;0
Especiais Jogadores;20240203;13;11;0;26.23076923076923;0;0
Franca 2003;20240201;13;13;7;31.53846153846154;0;0
German Cano 2024;20240202;13;11;0;26.23076923076923;0;0
Jogo;20240131;13;9;0;95.07692307692308;0;0
Jogo;20240130;12;10;0;50.583333333333336;0;0
Jogo;20240201;12;9;0;29;0;0
Maiores Artilheiros;20240202;12;10;0;27.416666666666668;0;0
Campeonatos;20240204;10;8;0;9.4;0;0
Especiais Jogadores;20240204;10;8;0;17.5;0;0
Especiais Jogadores;20240131;9;7;0;17.22222222222222;0;0
Estadios;20240204;9;9;0;28.555555555555557;0;0
Fluminense x Bangu-RJ;20240130;9;9;0;26.555555555555557;0;0
Fluminense x Boavista-RJ;20240202;9;9;0;45.22222222222222;0;0
Informacoes Gerais;20240204;9;9;0;37.666666666666664;0;0
Campeonatos;20240202;8;7;0;14.875;0;0
Curiosidades e Titulos;20240201;8;8;0;38;0;0
Curiosidades e Titulos;20240202;8;6;0;24.125;0;0
Especiais Adversarios;20240201;8;5;0;28.5;0;0
Especiais Gerais;20240131;8;4;0;16.375;0;0
Estatisticas Fluminense - Principal;20240129;8;8;1;27.625;0;0
Estadios;20240202;8;8;0;14.25;0;0
Fluminense X Bangu - Video;20240201;8;6;4;10.25;0;0
Fluminense x Bangu-RJ;20240131;8;5;0;9.875;0;0
German Cano 2023;20240201;8;7;0;28.5;0;0
Informacoes Gerais;20240201;8;8;0;19.625;0;0
Jogo;20240203;8;7;0;45;0;0
Treinador com mais jogos;20240202;8;8;0;41.875;0;0
Campeonatos;20240203;7;5;0;16.714285714285715;0;0
Curiosidades e Titulos;20240204;7;7;0;62.285714285714285;0;0
Especiais Gerais;20240201;7;6;0;20.142857142857142;0;0
Especiais Tecnico;20240202;7;7;0;21;0;0
Fluminense x Flamengo-RJ;20240130;7;6;0;32.857142857142854;0;0
Jhon Arias 2024;20240202;7;7;0;28.285714285714285;0;0
Luso Brasileiro;20240201;7;5;0;48.714285714285715;0;0
Maiores Artilheiros;20240201;7;7;0;44.42857142857143;0;0
Mais jogos no elenco atual;20240202;7;6;0;42.57142857142857;0;0
Paulo Henrique Ganso 2023;20240131;7;7;0;24.714285714285715;0;0
Tecnico;20240131;7;7;0;17.571428571428573;0;0
Boavista 2 X 2 Fluminense;20240204;6;6;0;61.166666666666664;0;0
Campeonatos;20240131;6;4;0;11.333333333333334;0;0
Campeonatos;20240201;6;6;0;21.166666666666668;0;0
Especiais Adversarios;20240131;6;3;0;5.5;0;0
Especiais Adversarios;20240203;6;5;0;7.833333333333333;0;0
Estadios;20240201;6;6;0;10.166666666666666;0;0
Graficos;20240202;6;6;0;16.5;0;0
Jhon Arias 2024;20240203;6;5;0;44.166666666666664;0;0
Paulo Henrique Ganso 2024;20240202;6;5;0;15;0;0
Campeonatos;20240130;5;5;0;159.2;0;0
Especiais Gerais;20240202;5;4;0;53.8;0;0
Especiais Jogadores;20240130;5;5;0;79.6;0;0
Estadios;20240130;5;5;0;5.6;0;0
Evolucao Bangu;20240201;5;5;0;45.2;0;0
Fluminense 0 X 1 Bangu;20240201;5;5;0;23.2;0;0
Fluminense 1 X 1 Boavista;20240204;5;5;0;10.6;0;0
Fluminense 2 X 3 ABC;20240202;5;5;4;21.2;0;0
Fluminense x America-RJ;20240201;5;5;0;36.8;0;0
Fluminense x Vasco-RJ;20240203;5;4;2;23.6;0;0
Isaac 2024;20240204;5;4;0;15.4;0;0
Jogador;20240129;5;5;0;36.6;0;0
Keno 2024;20240202;5;5;0;18.8;0;0
Luso Brasileiro;20240202;5;5;0;45;0;0
Mais jogos no elenco atual;20240204;5;5;0;51.8;0;0
Paulo Henrique Ganso em 2022;20240131;5;3;0;2.4;0;0
Team Buchan 2 X 3 Fluminense;20240202;5;2;0;11.2;0;0
Tec - Fernando Diniz;20240202;5;5;0;16.4;0;0
Arbitros;20240204;5;5;0;2.6;0;0
(not set);20240202;4;3;0;18.5;0;0
Artilheiros Estrangeiros;20240202;4;4;0;33;0;0
Camisa;20240131;4;4;0;17.25;0;0
Compara Arbitros;20240202;4;1;0;51.75;0;0
Especiais Adversarios;20240130;4;4;0;25.25;0;0
Especiais Estadios;20240130;4;4;0;3.5;0;0
Especiais Estadios;20240201;4;3;0;9;0;0
Especiais Estadios;20240202;4;3;0;4;0;0
Especiais Gerais;20240204;4;4;0;11;0;0
Especiais Jogos;20240204;4;3;0;3.5;0;0
Estadios;20240203;4;4;0;28.75;0;0
Finais;20240201;4;4;0;35;0;0
Fluminense 2 X 2 Boavista;20240204;4;3;0;5.25;0;0
Fluminense x Bangu-RJ;20240203;4;2;0;12;0;0
Fluminense x Boavista-RJ;20240203;4;4;0;43.25;0;0
Fluminense x Botafogo-RJ;20240130;4;3;0;8.75;0;0
Fluminense x Paysandu-PA;20240131;4;3;0;8.25;0;0
Fluminense x Vasco-RJ;20240202;4;3;0;13.25;0;0
Franca 2003;20240202;4;3;0;19.75;0;0
Goleiros com mais jogos;20240202;4;4;0;45.25;0;0
Gols mais rapidos;20240201;4;3;0;3.5;0;0
Graficos;20240201;4;4;0;33.5;0;0
Graficos;20240204;4;4;0;17.75;0;0
Informacoes Gerais;20240130;4;4;0;22.25;0;0
Informacoes Gerais;20240131;4;3;0;10.75;0;0
Jhon Arias 2023;20240201;4;4;0;52.75;0;0
Lele 2024;20240204;4;4;0;16.75;0;0
Maiores Artilheiros;20240203;4;3;0;24.75;0;0
Maiores Artilheiros;20240204;4;4;0;37;0;0
Mais jogos no elenco atual;20240203;4;4;0;123.25;0;0
Passagem de Tecnico;20240131;4;4;0;62.5;0;0
Presenca Estrangeiros;20240202;4;4;0;29.25;0;0
Tec - Marcao;20240131;4;4;0;61.5;0;0
Terans 2024;20240202;4;4;0;31.25;0;0
Terceira 2023;20240202;4;4;0;11.25;0;0
Todos os Jogos contra Bangu-RJ;20240201;4;2;0;19;0;0
Tecnico;20240202;4;4;0;6.75;0;0
Arbitros;20240201;4;4;1;17.25;0;0
30 Adversarios que mais jogamos;20240201;3;2;0;47;0;0
Andre 2024;20240202;3;3;0;42;0;0
Artilheiros Estrangeiros;20240201;3;3;0;37.333333333333336;0;0
Artilheiros dos Seculos;20240201;3;3;0;25.333333333333332;0;0
Assistencias do Paulo Henrique Ganso;20240131;3;2;0;20.666666666666668;0;0
Boavista 0 X 2 Fluminense;20240204;3;3;0;8.666666666666666;0;0
Boavista 0 X 3 Fluminense;20240203;3;2;0;1;0;0
Boavista 3 X 1 Fluminense;20240204;3;3;2;0.6666666666666666;0;0
Botafogo 3 X 1 Fluminense;20240130;3;2;0;3.3333333333333335;0;0
Brasileiro Serie B 1998;20240131;3;2;1;95.66666666666667;0;0
Camisa;20240201;3;3;0;2.3333333333333335;0;0
Camisa;20240202;3;2;0;10;0;0
Camisa;20240203;3;3;0;14.666666666666666;0;0
Camisa;20240204;3;3;0;19.666666666666668;0;0
Castilho 1965;20240131;3;2;0;1.6666666666666667;0;0
Confianca 0 X 2 Fluminense;20240204;3;1;0;2;0;0
Creditos;20240130;3;2;0;10.333333333333334;0;0
Curiosidades e Titulos;20240130;3;3;0;95.33333333333333;0;0
Curiosidades e Titulos;20240131;3;3;0;67.66666666666667;0;0
Curiosidades e Titulos;20240203;3;3;0;39.333333333333336;0;0
Elenco de jogadores em 2000;20240203;3;2;0;27.333333333333332;0;0
Elenco por em Ano;20240203;3;2;0;33.333333333333336;0;0
Especiais Adversarios;20240202;3;3;0;9;0;0
Especiais Estadios;20240203;3;3;0;2;0;0
Especiais Resultados;20240202;3;3;0;38.333333333333336;0;0
Especiais Sequencias;20240202;3;3;0;13;0;0
Finais;20240131;3;1;0;0;0;0
Flamengo 2 X 3 Fluminense;20240130;3;2;0;4.333333333333333;0;0
Fluminense 2 X 1 America;20240130;3;2;0;4.666666666666667;0;0
Fluminense 2 X 1 Bangu;20240203;3;1;0;7.333333333333333;0;0
Fluminense 3 X 0 Bangu;20240201;3;3;0;49;0;0
Fluminense 3 X 0 Nova Iguacu;20240201;3;3;0;6.666666666666667;0;0
Fluminense 3 X 0 Nova Iguacu;20240202;3;3;0;9.333333333333334;0;0
Fluminense 3 X 1 America;20240131;3;1;0;12.333333333333334;0;0
Fluminense 4 X 0 Flamengo;20240202;3;2;0;9;0;0
Fluminense 4 X 1 Bangu;20240203;3;1;0;4.333333333333333;0;0
Fluminense x Americano-RJ;20240131;3;2;0;18.333333333333332;0;0
Fluminense x Boca Juniors-Argentina;20240131;3;2;0;17.333333333333332;0;0
Fluminense x Flamengo-RJ;20240202;3;3;0;8.666666666666666;0;0
Fluminense x Nova Iguacu-RJ;20240130;3;3;0;8.666666666666666;0;0
Felix 1978;20240130;3;2;0;25;0;0
German Cano 2024;20240204;3;3;0;45.666666666666664;0;0
Informacoes Gerais;20240203;3;3;0;8.666666666666666;0;0
Joel 1954;20240130;3;0;0;0;0;0
Jogadores com mais jogos;20240202;3;3;0;38;0;0
Jogadores com mais jogos;20240203;3;2;0;58;0;0
Jorge Vitorio 1973;20240130;3;2;0;10.333333333333334;0;0
Keno 2023;20240201;3;3;0;36.333333333333336;0;0
Keno 2024;20240203;3;3;0;10.666666666666666;0;0
Lele 2024;20240129;3;1;0;0;0;0
Lele 2024;20240130;3;1;0;1.3333333333333333;0;0
Luis Henrique 1997;20240203;3;2;1;9.333333333333334;0;0
Luiz Henrique 2022;20240201;3;2;0;0;0;0
Marinho 1954;20240203;3;1;0;0;0;0
Nino 2023;20240202;3;3;0;49.333333333333336;0;0
Paulo Henrique Ganso 2023;20240201;3;3;0;17.666666666666668;0;0
Paulo Henrique Ganso 2023 - Gols por Ano;20240131;3;3;0;11.333333333333334;0;0
Quincas 1956;20240202;3;3;0;24.666666666666668;0;0
Ranking de Assistencias;20240202;3;3;0;21;0;0
Raphael Claus x Roberto Tobar;20240202;3;1;0;71;0;0
Raphael Claus x Wilton Pereira Sampaio;20240202;3;1;0;366.3333333333333;0;0
Raulino de Oliveira;20240202;3;3;0;8.666666666666666;0;0
Renato Augusto 2024;20240202;3;3;0;18;0;0
Sequencias em classicos;20240202;3;1;0;22;0;0
Sergio Americo 1970;20240202;3;2;2;24.666666666666668;0;0
Tec - Fernando Diniz;20240131;3;3;0;39.333333333333336;0;0
Tec - Marcao;20240130;3;2;0;7.333333333333333;0;0
Todas as camisas;20240131;3;2;0;63;0;0
Todas as camisas;20240201;3;3;0;3.3333333333333335;0;0
Todos os Jogos no(a) Laranjeiras;20240204;3;3;0;45;0;0
Todos os Jogos no(a) Luso Brasileiro;20240201;3;3;0;24.666666666666668;0;0
Tecnico;20240130;3;3;0;3.3333333333333335;0;0
Tecnico;20240201;3;3;0;5;0;0
Volta Redonda 1 X 1 Fluminense;20240204;3;3;0;5.666666666666667;0;0
Waterman 1910;20240130;3;2;0;58.666666666666664;0;0
Yuri Elino Ferreira da Cruz;20240204;3;2;0;5;0;0
Arbitros;20240131;3;3;0;120.33333333333333;0;0
Ultimos 6004 jogos;20240204;3;1;0;186.33333333333334;0;0
Ultimos Jogos;20240204;3;2;0;6.666666666666667;0;0
(not set);20240130;2;2;0;63.5;0;0
(not set);20240131;2;2;0;9;0;0
(not set);20240203;2;2;0;83.5;0;0
20 Maiores Artilheiros Anuais;20240130;2;1;0;0;0;0
2021 a 2024;20240204;2;1;0;8;0;0
40 Maiores idolos;20240130;2;2;0;91;0;0
Adversario;20240201;2;2;0;8.5;0;0
Adversario por ano;20240131;2;2;0;57.5;0;0
Adversario x Estadio;20240130;2;2;0;19.5;0;0
Adversario x Estadio;20240201;2;2;0;22;0;0
Adversario x Estadio;20240203;2;2;0;22.5;0;0
Amistoso Internacional 1996;20240201;2;1;0;1;0;0
America 0 X 0 Fluminense;20240130;2;2;0;35.5;0;0
Andre 1997;20240130;2;1;0;0;0;0
Artilheiros Anuais;20240202;2;2;0;49.5;0;0
Artilheiros Estrangeiros;20240130;2;2;0;4;0;0
Artilheiros contra Boavista;20240204;2;2;0;15.5;0;0
Artilheiros em jogos oficiais;20240130;2;2;0;20.5;0;0
Artilheiros mais velhos;20240202;2;2;0;23;0;0
Assistencias em Ano;20240202;2;2;0;1.5;0;0
Assistencias em Ano;20240204;2;1;0;0;0;0
Audax 0 X 1 Fluminense;20240202;2;2;0;2.5;0;0
Audax 0 X 1 Fluminense;20240204;2;2;0;20.5;0;0
Bangu 0 X 1 Fluminense;20240202;2;2;0;9;0;0
Bangu 0 X 2 Fluminense;20240201;2;2;0;69;0;0
Bangu 0 X 3 Fluminense;20240130;2;2;0;10.5;0;0
Bangu 0 X 5 Fluminense;20240201;2;2;0;11;0;0
Bangu 2 X 0 Fluminense;20240204;2;2;0;27.5;0;0
Batatais 1946;20240130;2;1;0;16;0;0
Boca Juniors 1 X 2 Fluminense;20240201;2;2;0;22.5;0;0
Boca Juniors 1 X 2 Fluminense;20240202;2;2;0;48.5;0;0
Bonsucesso 0 X 2 Fluminense;20240130;2;2;0;5.5;0;0
Bonsucesso 1 X 1 Fluminense;20240202;2;1;0;0;0;0
Botafogo 0 X 2 Fluminense;20240130;2;2;0;14.5;0;0
Botafogo 2 X 5 Fluminense;20240202;2;2;0;6.5;0;0
Branca 2022;20240131;2;2;0;3.5;0;0
Branca 2023;20240131;2;2;0;2;0;0
Brasileiro 2002;20240131;2;1;0;4;0;0
Brasileiro 2023;20240203;2;1;0;21;0;0
Brasileiro Serie B 1998;20240202;2;1;1;2.5;0;0
Braulio Zanotto;20240202;2;2;2;36;0;0
CRB 2 X 2 Fluminense;20240202;2;2;0;23;0;0
Carioca;20240201;2;2;0;8.5;0;0
Carioca 1993;20240201;2;2;2;56;0;0
Carioca 1994;20240130;2;2;2;18.5;0;0
Carioca 2019;20240130;2;2;0;45;0;0
Carlos Alberto 2007;20240203;2;1;0;5;0;0
Castilho 1965;20240130;2;1;0;29;0;0
Compara Estadios;20240203;2;2;0;9.5;0;0
Comparacao entre anos;20240131;2;2;0;3.5;0;0
Conmebol 1992;20240204;2;2;0;2;0;0
Consultas Especiais;20240129;2;2;0;2;0;0
Copa do Brasil 2007;20240203;2;1;0;19.5;0;0
Cristiano 2024;20240203;2;2;0;8;0;0
Cruzeiro 2 X 0 Fluminense;20240204;2;1;0;5.5;0;0
Creditos;20240201;2;2;0;12.5;0;0
Creditos;20240204;2;2;0;25.5;0;0
Danielzinho 2023;20240204;2;2;0;17;0;0
Desportiva 0 X 2 Fluminense;20240130;2;1;0;16;0;0
Diego Cavalieri 2017;20240130;2;1;0;10.5;0;0
Dirceu 2000;20240203;2;1;0;1;0;0
Disputa de Penalti;20240131;2;2;0;10;0;0
Disputa de penalti;20240131;2;1;0;32;0;0
Edson Borracha 1966;20240130;2;2;2;80.5;0;0
Elcyr Mendonca;20240202;2;2;0;47;0;0
Elcyr Mendonca;20240203;2;2;0;20;0;0
Elcyr Mendonca;20240204;2;2;0;56;0;0
Elenco de jogadores em 2001;20240203;2;1;0;2.5;0;0
Elenco de jogadores em 2024;20240202;2;1;0;112;0;0
Elenco por em Ano;20240202;2;1;0;1.5;0;0
Ernesto Sobrinho;20240130;2;2;1;4.5;0;0
Especiais Adversarios;20240204;2;2;0;1;0;0
Especiais Campeonatos;20240201;2;2;0;9.5;0;0
Especiais Campeonatos;20240204;2;2;0;13;0;0
Especiais Classicos;20240202;2;2;0;13.5;0;0
Especiais Gerais;20240130;2;2;0;7.5;0;0
Especiais Gerais;20240203;2;2;0;18.5;0;0
Especiais Jogadores;20240129;2;2;0;18;0;0
Especiais Jogos;20240202;2;2;0;31.5;0;0
Especiais Numeracao Fixa;20240131;2;2;0;8;0;0
Especiais Numeracao Fixa;20240202;2;2;0;22;0;0
Especiais Presidentes;20240201;2;2;0;12.5;0;0
Especiais Resultados;20240201;2;2;0;5;0;0
Especiais Resultados;20240204;2;2;0;2.5;0;0
Especiais Sequencias;20240130;2;2;0;5;0;0
Especiais Tecnico;20240204;2;2;0;6.5;0;0
Especiais Arbitros;20240202;2;1;0;1;0;0
Esquerdinha 2005;20240204;2;2;0;2;0;0
Estadio x Campeonato;20240201;2;1;0;15;0;0
Estadios;20240131;2;2;0;6.5;0;0
Fale Conosco;20240202;2;2;0;48;0;0
Fale Conosco;20240204;2;2;0;4;0;0
Felipe Alves 2024;20240204;2;2;0;9.5;0;0
Felipe Melo 2023;20240201;2;2;0;6.5;0;0
Fernando Henrique 2010;20240130;2;1;0;13.5;0;0
Figueirense 0 X 1 Fluminense;20240203;2;1;0;18.5;0;0
Flamengo 0 X 2 Fluminense;20240204;2;2;0;9.5;0;0
Flamengo 1 X 0 Fluminense;20240201;2;1;0;24;0;0
Flamengo 1 X 3 Fluminense;20240202;2;2;0;8.5;0;0
Flamengo 1 X 4 Fluminense;20240202;2;1;0;0;0;0
Flamengo 2 X 1 Fluminense;20240131;2;2;0;10;0;0
Fluminense 0 X 2 Boavista;20240204;2;1;0;0;0;0
Fluminense 1 X 0 America;20240131;2;1;0;0.5;0;0
Fluminense 1 X 0 Bangu;20240202;2;2;0;4.5;0;0
Fluminense 1 X 0 Bayern de Munique;20240202;2;2;1;7.5;0;0
Fluminense 1 X 0 Botafogo;20240131;2;2;0;5;0;0
