# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240304
# Data de termino: 20240310
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Flamengo 0 X 1 Fluminense;2024030722;11;11;10;23.09090909090909;0;0
Estatisticas Fluminense - Principal;2024030415;10;10;2;58.7;0;0
Estatisticas Fluminense - Principal;2024030716;10;9;3;25.4;0;0
Estatisticas Fluminense - Principal;2024030923;10;10;6;20.2;0;0
Estatisticas Fluminense - Principal;2024030914;9;8;4;33.666666666666664;0;0
Estatisticas Fluminense - Principal;2024030416;8;8;2;12.5;0;0
Estatisticas Fluminense - Principal;2024030915;8;8;6;21.5;0;0
Estatisticas Fluminense - Principal;2024030919;8;8;4;31.75;0;0
Estatisticas Fluminense - Principal;2024030413;7;7;0;16.714285714285715;0;0
Estatisticas Fluminense - Principal;2024030615;7;7;2;28.142857142857142;0;0
Estatisticas Fluminense - Principal;2024030912;7;7;4;107.42857142857143;0;0
Estatisticas Fluminense - Principal;2024030918;7;7;3;16;0;0
Estatisticas Fluminense - Principal;2024030411;6;6;1;13.833333333333334;0;0
Estatisticas Fluminense - Principal;2024030414;6;6;1;17.5;0;0
Estatisticas Fluminense - Principal;2024030418;6;6;2;18;0;0
Estatisticas Fluminense - Principal;2024030516;6;5;0;8;0;0
Estatisticas Fluminense - Principal;2024030614;6;6;2;18.833333333333332;0;0
Estatisticas Fluminense - Principal;2024030619;6;6;3;25.333333333333332;0;0
Estatisticas Fluminense - Principal;2024030920;6;6;2;92.33333333333333;0;0
Estatisticas Fluminense - Principal;2024031000;6;6;3;18.833333333333332;0;0
Treinador com mais jogos;2024030509;6;6;5;7.833333333333333;0;0
Consultas Especiais;2024030414;5;5;0;4;0;0
Estatisticas Fluminense - Principal;2024030409;5;5;2;8.6;0;0
Estatisticas Fluminense - Principal;2024030410;5;5;0;19.4;0;0
Estatisticas Fluminense - Principal;2024030419;5;5;1;5.2;0;0
Estatisticas Fluminense - Principal;2024030510;5;5;1;252;0;0
Estatisticas Fluminense - Principal;2024030511;5;5;1;17.2;0;0
Estatisticas Fluminense - Principal;2024030713;5;5;1;13.4;0;0
Estatisticas Fluminense - Principal;2024030815;5;5;0;9;0;0
Estatisticas Fluminense - Principal;2024030913;5;5;4;1.4;0;0
Estatisticas Fluminense - Principal;2024030917;5;5;2;23.8;0;0
Estatisticas Fluminense - Principal;2024031021;5;4;1;6.2;0;0
German Cano 2024;2024030922;5;5;5;17.4;0;0
Especiais Adversarios;2024030414;4;4;0;7;0;0
Especiais Tecnico;2024030614;4;4;0;10.25;0;0
Estatisticas Fluminense - Principal;2024030509;4;3;0;8.25;0;0
Estatisticas Fluminense - Principal;2024030613;4;4;1;4.25;0;0
Estatisticas Fluminense - Principal;2024030618;4;4;1;38.75;0;0
Estatisticas Fluminense - Principal;2024030710;4;3;0;14.25;0;0
Estatisticas Fluminense - Principal;2024030712;4;4;1;18;0;0
Estatisticas Fluminense - Principal;2024030717;4;4;2;13.75;0;0
Estatisticas Fluminense - Principal;2024030719;4;4;0;15;0;0
Estatisticas Fluminense - Principal;2024030802;4;3;1;1.75;0;0
Estatisticas Fluminense - Principal;2024030809;4;4;0;7.25;0;0
Estatisticas Fluminense - Principal;2024030813;4;4;3;48;0;0
Estatisticas Fluminense - Principal;2024030821;4;3;3;6.5;0;0
Estatisticas Fluminense - Principal;2024031016;4;4;0;9.5;0;0
Estatisticas Fluminense - Principal;2024031018;4;4;0;20.75;0;0
German Cano 2024;2024030921;4;4;4;15;0;0
Adversarios;2024030410;3;3;0;22.333333333333332;0;0
Adversarios;2024030414;3;3;0;6.666666666666667;0;0
Adversarios;2024030416;3;3;0;30.666666666666668;0;0
Adversarios;2024030618;3;3;0;48.666666666666664;0;0
Adversarios;2024030818;3;3;0;61.666666666666664;0;0
Adversarios;2024030912;3;3;0;15.666666666666666;0;0
Adversarios;2024030915;3;3;0;20;0;0
Camisa;2024030415;3;3;0;4;0;0
Campeonatos;2024030915;3;3;0;34.666666666666664;0;0
Consultas Especiais;2024030413;3;3;0;12;0;0
Consultas Especiais;2024030415;3;3;0;24;0;0
Curiosidades e Titulos;2024030912;3;3;0;65;0;0
Curiosidades e Titulos;2024030915;3;2;0;56.333333333333336;0;0
Especiais Campeonatos;2024030918;3;3;0;8.333333333333334;0;0
Especiais Classicos;2024030414;3;3;0;5.333333333333333;0;0
Especiais Jogadores;2024030415;3;3;0;18;0;0
Especiais Jogadores;2024030712;3;2;0;47;0;0
Especiais Tecnico;2024030615;3;3;0;5.333333333333333;0;0
Estatisticas Fluminense - Principal;2024030407;3;3;1;51;0;0
Estatisticas Fluminense - Principal;2024030500;3;3;0;12.666666666666666;0;0
Estatisticas Fluminense - Principal;2024030514;3;2;1;26;0;0
Estatisticas Fluminense - Principal;2024030517;3;3;0;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2024030518;3;3;2;5.333333333333333;0;0
Estatisticas Fluminense - Principal;2024030521;3;3;1;7.333333333333333;0;0
Estatisticas Fluminense - Principal;2024030600;3;3;1;35;0;0
Estatisticas Fluminense - Principal;2024030608;3;3;1;26.666666666666668;0;0
Estatisticas Fluminense - Principal;2024030616;3;2;0;12.666666666666666;0;0
Estatisticas Fluminense - Principal;2024030622;3;3;2;33;0;0
Estatisticas Fluminense - Principal;2024030623;3;3;1;5;0;0
Estatisticas Fluminense - Principal;2024030711;3;3;0;14.333333333333334;0;0
Estatisticas Fluminense - Principal;2024030722;3;3;2;8;0;0
Estatisticas Fluminense - Principal;2024030818;3;3;1;5.333333333333333;0;0
Estatisticas Fluminense - Principal;2024030820;3;3;0;4.333333333333333;0;0
Estatisticas Fluminense - Principal;2024030911;3;3;0;148.33333333333334;0;0
Estatisticas Fluminense - Principal;2024030922;3;3;2;23.666666666666668;0;0
Estatisticas Fluminense - Principal;2024031012;3;3;0;7;0;0
Estatisticas Fluminense - Principal;2024031014;3;3;1;10.333333333333334;0;0
Estatisticas Fluminense - Principal;2024031017;3;3;0;34.333333333333336;0;0
Flamengo 0 X 1 Fluminense;2024030723;3;3;0;28.666666666666668;0;0
Fluminense 0 X 0 Flamengo;2024030413;3;3;0;2.3333333333333335;0;0
Fluminense x Flamengo-RJ;2024031017;3;3;0;14.333333333333334;0;0
German Cano 2024;2024030712;3;3;3;6.666666666666667;0;0
German Cano 2024;2024030923;3;3;2;14.333333333333334;0;0
German Cano 2024;2024031013;3;3;3;78.33333333333333;0;0
Graficos;2024030713;3;3;0;32;0;0
Informacoes Gerais;2024030923;3;3;0;4.666666666666667;0;0
Jogador;2024030411;3;3;0;17;0;0
Jogador;2024030418;3;3;0;52;0;0
Jogador;2024030521;3;3;0;22.666666666666668;0;0
Jogador;2024030914;3;3;0;9.666666666666666;0;0
Jogador;2024030922;3;3;0;15;0;0
Jogo;2024030410;3;3;0;18.333333333333332;0;0
Jogo;2024030415;3;3;0;24.333333333333332;0;0
Jogo;2024030615;3;3;0;33.666666666666664;0;0
Jogo;2024030616;3;2;0;28.666666666666668;0;0
Jogo;2024030715;3;3;0;111.66666666666667;0;0
Jogo;2024030815;3;3;0;55;0;0
Jogo;2024030915;3;3;0;24.333333333333332;0;0
Penalties a favor do Fluminense;2024030711;3;3;0;10;0;0
Penalties contra o Fluminense;2024030711;3;3;2;108.33333333333333;0;0
Yuri Elino Ferreira da Cruz;2024030717;3;3;0;26.666666666666668;0;0
Arbitros;2024030717;3;3;0;11.666666666666666;0;0
Adversarios;2024030408;2;2;0;84.5;0;0
Adversarios;2024030409;2;2;0;6.5;0;0
Adversarios;2024030411;2;2;0;57;0;0
Adversarios;2024030413;2;2;0;29;0;0
Adversarios;2024030415;2;2;0;7;0;0
Adversarios;2024030417;2;2;0;77;0;0
Adversarios;2024030418;2;2;0;21;0;0
Adversarios;2024030508;2;1;0;9;0;0
Adversarios;2024030609;2;2;0;21.5;0;0
Adversarios;2024030614;2;2;0;7.5;0;0
Adversarios;2024030718;2;2;0;3;0;0
Adversarios;2024030719;2;2;0;42.5;0;0
Adversarios;2024030809;2;2;0;12.5;0;0
Adversarios;2024030813;2;2;0;50.5;0;0
Adversarios;2024030814;2;2;0;18;0;0
Adversarios;2024030819;2;2;0;117.5;0;0
Adversarios;2024030922;2;2;0;9;0;0
Adversarios;2024031000;2;2;0;22;0;0
Adversarios;2024031017;2;2;0;22;0;0
Adversarios SP;2024031021;2;1;0;62;0;0
Aproveitamento Tecnicos contra Flamengo;2024030615;2;2;0;19;0;0
Aproveitamento Tecnicos em classicos;2024030615;2;2;0;13.5;0;0
Aproveitamento de tecnicos contra Adversarios;2024030615;2;2;0;13;0;0
Athletico PR 1 X 2 Fluminense;2024030414;2;2;0;2;0;0
Barcelona Guaiaquil 0 X 3 Fluminense;2024030420;2;1;0;0;0;0
Betano;2024030510;2;2;0;31.5;0;0
Botafogo 1 X 0 Fluminense;2024030413;2;2;0;2;0;0
Branca 2014 - 2015;2024030415;2;2;0;11;0;0
Branca 2015 - 2016;2024030415;2;2;0;8;0;0
Brasileiro Serie B 1998;2024030821;2;2;1;57;0;0
Cacau 1989;2024030722;2;2;0;23.5;0;0
Camisa;2024030509;2;2;0;115;0;0
Camisa;2024030510;2;2;0;24.5;0;0
Camisa;2024030511;2;2;0;15.5;0;0
Camisa;2024030919;2;2;0;528.5;0;0
Campanha campeonato x historica em campeonato;2024030918;2;2;0;13;0;0
Campanha em 2024 x Campanhas historicas;2024030814;2;1;0;10.5;0;0
Campanha em 2024 x Campanhas historicas;2024030917;2;2;0;5;0;0
Campanha em 2024 x Campanhas historicas;2024030918;2;2;0;2.5;0;0
Campeonatos;2024030512;2;2;0;6.5;0;0
Campeonatos;2024030613;2;2;0;69;0;0
Carioca 1995;2024030418;2;2;2;29.5;0;0
Classicos Regionais;2024030414;2;2;0;43.5;0;0
Comparacao ano corrente x campanhas historicas;2024030917;2;2;0;160;0;0
Comparacao ano corrente x campanhas historicas;2024030918;2;2;0;29.5;0;0
Comparacao campeonato corrente x campanhas historicas;2024030918;2;2;0;14;0;0
Consistencia de gols no ano;2024030713;2;2;0;49.5;0;0
Consultas Especiais;2024030408;2;2;0;2;0;0
Consultas Especiais;2024030411;2;2;0;3.5;0;0
Consultas Especiais;2024030418;2;2;0;8.5;0;0
Consultas Especiais;2024030509;2;2;0;4.5;0;0
Corinthians 1 X 2 Fluminense;2024030415;2;1;0;3;0;0
Curiosidades e Titulos;2024030914;2;2;0;62;0;0
Especiais Adversarios;2024030413;2;2;0;5;0;0
Especiais Adversarios;2024030415;2;2;0;57;0;0
Especiais Adversarios;2024030510;2;2;0;25;0;0
Especiais Adversarios;2024031021;2;2;0;8;0;0
Especiais Campeonatos;2024030613;2;2;0;7;0;0
Especiais Campeonatos;2024030815;2;2;0;9.5;0;0
Especiais Classicos;2024030413;2;2;0;3.5;0;0
Especiais Classicos;2024030416;2;2;0;10.5;0;0
Especiais Estadios;2024030415;2;2;0;2;0;0
Especiais Estadios;2024030611;2;2;0;30;0;0
Especiais Gols e Penalties;2024030711;2;2;0;8.5;0;0
Especiais Gols e Penalties;2024031018;2;2;0;21;0;0
Especiais Historicos;2024030811;2;2;0;9.5;0;0
Especiais Historicos;2024030917;2;2;0;2.5;0;0
Especiais Historicos;2024030918;2;2;0;2.5;0;0
Especiais Jogadores;2024030411;2;2;0;25.5;0;0
Especiais Jogadores;2024030412;2;2;0;78.5;0;0
Especiais Jogadores;2024030414;2;2;0;13.5;0;0
Especiais Jogadores;2024030418;2;2;0;20;0;0
Especiais Jogadores;2024030618;2;2;0;17;0;0
Especiais Jogadores;2024030811;2;2;0;47;0;0
Especiais Jogadores;2024031014;2;2;0;32;0;0
Especiais Tecnico;2024030509;2;2;0;5.5;0;0
Especiais Tecnico;2024030514;2;2;0;8.5;0;0
Especiais Tecnico;2024030611;2;2;0;24;0;0
