# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240408
# Data de termino: 20240414
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2024040920;18;18;13;12.61111111111111;0;0
Estatisticas Fluminense - Principal;2024040923;16;16;8;20.5;0;0
Estatisticas Fluminense - Principal;2024040922;13;12;6;5.538461538461538;0;0
Estatisticas Fluminense - Principal;2024040918;9;9;7;16.22222222222222;0;0
Estatisticas Fluminense - Principal;2024040921;9;9;7;3;0;0
Estatisticas Fluminense - Principal;2024041322;9;8;4;10.555555555555555;0;0
Estatisticas Fluminense - Principal;2024041015;8;8;2;19.625;0;0
Estatisticas Fluminense - Principal;2024040808;7;7;4;65;0;0
Estatisticas Fluminense - Principal;2024040812;7;7;2;32.285714285714285;0;0
Estatisticas Fluminense - Principal;2024041010;7;6;0;16;0;0
Estatisticas Fluminense - Principal;2024041011;7;7;2;20;0;0
Estatisticas Fluminense - Principal;2024041017;7;7;0;5.714285714285714;0;0
Estatisticas Fluminense - Principal;2024041214;7;6;3;7.714285714285714;0;0
Estatisticas Fluminense - Principal;2024041311;7;7;5;21.571428571428573;0;0
Estatisticas Fluminense - Principal;2024041318;7;7;3;29;0;0
Estatisticas Fluminense - Principal;2024041319;7;7;3;9.571428571428571;0;0
Estatisticas Fluminense - Principal;2024041323;7;7;1;9.857142857142858;0;0
Estatisticas Fluminense - Principal;2024040818;6;6;2;4.333333333333333;0;0
Estatisticas Fluminense - Principal;2024040919;6;6;2;7.833333333333333;0;0
Estatisticas Fluminense - Principal;2024041014;6;6;0;54.666666666666664;0;0
Estatisticas Fluminense - Principal;2024041415;6;6;3;10;0;0
Estatisticas Fluminense - Principal;2024040811;5;5;0;31.8;0;0
Estatisticas Fluminense - Principal;2024040815;5;5;0;27.6;0;0
Estatisticas Fluminense - Principal;2024040816;5;5;0;15.2;0;0
Estatisticas Fluminense - Principal;2024040908;5;5;2;8.2;0;0
Estatisticas Fluminense - Principal;2024040910;5;5;2;12;0;0
Estatisticas Fluminense - Principal;2024040911;5;4;0;13;0;0
Estatisticas Fluminense - Principal;2024040916;5;5;1;11;0;0
Estatisticas Fluminense - Principal;2024041000;5;5;1;15.4;0;0
Estatisticas Fluminense - Principal;2024041009;5;5;3;17.6;0;0
Estatisticas Fluminense - Principal;2024041016;5;5;2;27.4;0;0
Estatisticas Fluminense - Principal;2024041019;5;5;1;145.4;0;0
Estatisticas Fluminense - Principal;2024041023;5;5;3;3.2;0;0
Estatisticas Fluminense - Principal;2024041113;5;5;1;23;0;0
Estatisticas Fluminense - Principal;2024041210;5;5;3;34.6;0;0
Estatisticas Fluminense - Principal;2024041216;5;5;0;30.4;0;0
Estatisticas Fluminense - Principal;2024041300;5;5;3;16.2;0;0
Estatisticas Fluminense - Principal;2024041312;5;5;3;8;0;0
Estatisticas Fluminense - Principal;2024041317;5;5;2;5.6;0;0
Estatisticas Fluminense - Principal;2024041320;5;5;4;19.8;0;0
Estatisticas Fluminense - Principal;2024041321;5;5;3;5.2;0;0
Estatisticas Fluminense - Principal;2024041410;5;5;3;6.4;0;0
Estatisticas Fluminense - Principal;2024041420;5;5;1;19.4;0;0
Estatisticas Fluminense - Principal;2024041421;5;5;2;15.2;0;0
Jogador;2024040920;5;5;0;51.8;0;0
Jogador;2024041323;5;4;0;3.8;0;0
Especiais Jogadores;2024040923;4;4;0;5.75;0;0
Especiais Jogadores;2024041000;4;4;0;27;0;0
Especiais Jogadores;2024041023;4;4;0;26.25;0;0
Estatisticas Fluminense - Principal;2024040809;4;4;1;9.5;0;0
Estatisticas Fluminense - Principal;2024040810;4;4;1;36.25;0;0
Estatisticas Fluminense - Principal;2024040813;4;4;0;115.5;0;0
Estatisticas Fluminense - Principal;2024040821;4;4;0;5.25;0;0
Estatisticas Fluminense - Principal;2024040909;4;4;2;4.25;0;0
Estatisticas Fluminense - Principal;2024040917;4;4;0;18;0;0
Estatisticas Fluminense - Principal;2024041008;4;4;1;13;0;0
Estatisticas Fluminense - Principal;2024041021;4;4;2;35.25;0;0
Estatisticas Fluminense - Principal;2024041022;4;4;0;27.75;0;0
Estatisticas Fluminense - Principal;2024041110;4;4;1;14;0;0
Estatisticas Fluminense - Principal;2024041111;4;4;1;22.25;0;0
Estatisticas Fluminense - Principal;2024041115;4;4;2;12.5;0;0
Estatisticas Fluminense - Principal;2024041120;4;4;1;11;0;0
Estatisticas Fluminense - Principal;2024041200;4;4;3;22.75;0;0
Estatisticas Fluminense - Principal;2024041215;4;4;1;15.5;0;0
Estatisticas Fluminense - Principal;2024041217;4;4;2;29;0;0
Estatisticas Fluminense - Principal;2024041219;4;4;1;9.75;0;0
Estatisticas Fluminense - Principal;2024041223;4;4;3;40.25;0;0
Estatisticas Fluminense - Principal;2024041310;4;3;2;18.5;0;0
Estatisticas Fluminense - Principal;2024041313;4;4;2;24.75;0;0
Estatisticas Fluminense - Principal;2024041315;4;4;1;27;0;0
Estatisticas Fluminense - Principal;2024041316;4;4;0;8;0;0
Estatisticas Fluminense - Principal;2024041409;4;4;2;17;0;0
Estatisticas Fluminense - Principal;2024041416;4;3;0;22.25;0;0
Fluminense 2 X 1 Colo Colo;2024040923;4;4;0;64.5;0;0
German Cano 2024;2024040922;4;4;2;24;0;0
German Cano 2024;2024041316;4;4;4;36.5;0;0
German Cano 2024;2024041318;4;4;3;26;0;0
Jogador;2024040811;4;4;0;29.75;0;0
Jogador;2024040922;4;4;0;8.75;0;0
Jogador;2024041101;4;3;0;11.75;0;0
Jogador;2024041214;4;4;0;11.25;0;0
Jogador;2024041215;4;4;0;17.25;0;0
Jogador;2024041318;4;4;0;108.5;0;0
Jogador;2024041415;4;4;0;76;0;0
Jogador;2024041421;4;4;0;126.75;0;0
Adversarios;2024040919;3;3;0;13;0;0
Adversarios;2024041210;3;3;0;17;0;0
Campeonatos;2024041000;3;3;0;16;0;0
Campeonatos;2024041016;3;3;0;13.666666666666666;0;0
Campeonatos;2024041217;3;3;1;35;0;0
Especiais Adversarios;2024041015;3;2;0;6.333333333333333;0;0
Especiais Historicos;2024041418;3;2;0;14.333333333333334;0;0
Especiais Jogadores;2024041009;3;3;0;59.666666666666664;0;0
Especiais Sequencias;2024040917;3;3;0;5.666666666666667;0;0
Estatisticas Fluminense - Principal;2024040800;3;2;1;5.666666666666667;0;0
Estatisticas Fluminense - Principal;2024040822;3;3;1;12.666666666666666;0;0
Estatisticas Fluminense - Principal;2024040912;3;3;0;16.333333333333332;0;0
Estatisticas Fluminense - Principal;2024040914;3;3;3;25.666666666666668;0;0
Estatisticas Fluminense - Principal;2024040915;3;3;1;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2024041002;3;3;0;20.333333333333332;0;0
Estatisticas Fluminense - Principal;2024041012;3;3;1;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2024041020;3;3;0;12;0;0
Estatisticas Fluminense - Principal;2024041101;3;3;0;3;0;0
Estatisticas Fluminense - Principal;2024041112;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2024041116;3;3;1;10;0;0
Estatisticas Fluminense - Principal;2024041117;3;3;2;5.666666666666667;0;0
Estatisticas Fluminense - Principal;2024041208;3;3;3;16.666666666666668;0;0
Estatisticas Fluminense - Principal;2024041218;3;3;2;41.666666666666664;0;0
Estatisticas Fluminense - Principal;2024041303;3;1;1;1.3333333333333333;0;0
Estatisticas Fluminense - Principal;2024041309;3;3;3;17;0;0
Estatisticas Fluminense - Principal;2024041411;3;3;0;4.333333333333333;0;0
Estatisticas Fluminense - Principal;2024041414;3;3;1;11;0;0
Estatisticas Fluminense - Principal;2024041417;3;3;1;5;0;0
Estatisticas Fluminense - Principal;2024041419;3;3;1;4.333333333333333;0;0
Fluminense x Colo Colo-Chile;2024040919;3;3;0;375.6666666666667;0;0
Fluminense x Colo Colo-Chile;2024040923;3;3;0;15.666666666666666;0;0
Informacoes Gerais;2024040923;3;3;0;3.6666666666666665;0;0
Informacoes Gerais;2024041022;3;3;0;35;0;0
Jogador;2024040808;3;3;0;36.666666666666664;0;0
Jogador;2024040812;3;3;0;31.333333333333332;0;0
Jogador;2024040816;3;3;0;39.666666666666664;0;0
Jogador;2024040916;3;3;0;21.333333333333332;0;0
Jogador;2024041009;3;3;1;12.666666666666666;0;0
Jogador;2024041015;3;3;0;78.33333333333333;0;0
Jogador;2024041020;3;3;0;38.333333333333336;0;0
Jogador;2024041112;3;3;0;5;0;0
Jogador;2024041114;3;3;0;104.66666666666667;0;0
Jogador;2024041223;3;2;0;10.333333333333334;0;0
Jogador;2024041317;3;3;0;13;0;0
Jogador;2024041319;3;3;0;27.333333333333332;0;0
Jogador;2024041409;3;3;0;30;0;0
Jogador;2024041410;3;3;0;125.33333333333333;0;0
Jogador;2024041416;3;3;0;164.33333333333334;0;0
Jogo;2024040912;3;3;0;172;0;0
Jogo;2024040917;3;3;0;66.66666666666667;0;0
Lele 2024;2024040923;3;3;0;7;0;0
Samuel Xavier 2024;2024040920;3;3;0;1.6666666666666667;0;0
Tecnico;2024041017;3;3;0;9.666666666666666;0;0
Adversario do mesmo estado;2024041215;2;2;0;30.5;0;0
Adversarios;2024040816;2;2;0;58;0;0
Adversarios;2024041009;2;2;0;12;0;0
Adversarios;2024041013;2;1;0;33;0;0
Adversarios;2024041014;2;2;0;192.5;0;0
Adversarios;2024041022;2;2;0;15;0;0
Adversarios;2024041214;2;2;0;4;0;0
Adversarios;2024041216;2;2;0;32;0;0
Adversarios;2024041417;2;2;0;34.5;0;0
Adversarios AL;2024041015;2;1;0;1.5;0;0
Adversarios SE;2024041015;2;1;0;1;0;0
Adversarios do(a) Acre;2024041215;2;2;0;2.5;0;0
Andre 2024;2024040920;2;2;0;2.5;0;0
Aproveitamento por camisa;2024040815;2;2;0;14.5;0;0
Artilheiros Anuais;2024041023;2;2;0;38;0;0
Artilheiros em jogos oficiais;2024041023;2;2;0;61.5;0;0
Artilheiros na temporada 2023;2024041219;2;2;0;222;0;0
Artilheiros no(a) Libertadores da America;2024040923;2;2;0;6;0;0
Artilheiros no(a) Libertadores da America;2024041000;2;2;0;31;0;0
Assistencias do Conca;2024041109;2;1;0;16.5;0;0
Atletico MG 1 X 0 Fluminense;2024041417;2;1;0;0;0;0
Atletico MG 4 X 1 Fluminense;2024041320;2;1;0;0;0;0
Bangu 1 X 6 Fluminense;2024040819;2;1;0;0;0;0
Brasileiro 2014;2024041217;2;2;0;15;0;0
Brasileiro 2015;2024041217;2;2;0;4;0;0
Camisa;2024040815;2;2;0;30.5;0;0
Camisa;2024040818;2;2;0;8.5;0;0
Campeonatos;2024040812;2;2;0;19;0;0
Campeonatos;2024040920;2;2;0;10.5;0;0
Campeonatos;2024041020;2;2;0;16;0;0
Campeonatos;2024041210;2;2;0;25.5;0;0
Campeonatos;2024041215;2;2;0;15.5;0;0
Campeonatos;2024041300;2;2;0;51;0;0
Carioca 2024;2024041016;2;2;0;58;0;0
Castilho 1965;2024041108;2;2;0;111;0;0
Colo Colo 1 X 1 Fluminense;2024040919;2;2;0;10.5;0;0
Colo Colo 3 X 0 Fluminense;2024040808;2;1;0;0;0;0
Confianca 0 X 2 Fluminense;2024041214;2;2;0;4;0;0
